Project,Scenario,Dollar_year,Weather_year,Start_day,country
Cambium_2022,HighNGPrice,2021$,2012,Sunday,usa
Metric definitions and scenario descriptions: 2022 Cambium Documentation (https://www.nrel.gov/docs/fy23osti/84916.pdf)
Geography,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Operational,Operational,Operational,Clean Energy Fraction,Clean Energy Fraction,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Energy Capacity,Energy Capacity,Energy Capacity,Policy,Policy,Policy,Policy,Policy
IL,2050,200805900.0,24904086.0,0.0,5900529.5,231610515.3,193587360.3,3201518.4,337893220.0,429462400.0,0.0359,0.0539,0.1592,108689.76,54728.9,1.0,1.0,2.0,0.2,0.03,2.1,10.5,0.05,2.0,2.4,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.3,5.3,0.75,4.4,225.0,0.03,67.7,11.1,78.7,374.7,30.8,4.38,23.7,1200.5,0.2,376.9,59.6,436.4,618846.4,59.5,8.6,671775.3,3316.8,14.9,622956.6,774687.4,1397644.0,0.0,20.47,19.38,0.0,39.85,23.29,23.58,0.0,46.87,323004500.0,228409000.0,21228074.0,221327.0,0.0,0.0,433185.8,0.0,0.0,4011443.2,318908.6,0.0,718.9,0.0,77661.4,72315624.0,0.0,0.0,0.0,48401640.0,175995920.0,0.0,16588.5,85.3,0.0,196.0,0.0,0.0,3351.9,1463.0,0.0,334.0,0.0,43.3,10680.4,5.1,0.0,0.0,23732.6,0.0,51495.2,63079.9,0.0,0.0,0.0,0.46,0.0,1.0,0.0
IN,2024,111410856.0,18560.4,0.0,1320992.9,112750411.5,107405297.9,99563117.1,101616376.0,78093690.0,0.0359,0.054,0.183,17129.11,22367.4,0.15,0.43,788.2,84.1,12.18,30.4,1928.0,0.39,794.1,88.0,882.0,517.7,53.4,7.71,23.6,1330.8,0.3,521.4,63.4,584.8,363.0,24.0,3.35,27.5,1341.6,0.18,364.6,67.6,432.2,826.0,73.2,10.55,46.4,2411.2,0.46,831.0,118.4,949.4,69767102.5,7445.8,1077.9,2691137.9,170659.8,34.3,70283254.8,7786172.0,78069426.8,0.0,34.93,3.35,0.0,38.28,36.99,3.62,0.0,40.6,89132900.0,13187294.0,15745.2,259407.4,0.0,0.0,59487390.0,0.0,0.0,365040.8,15751395.0,0.0,119997.6,0.0,277828.7,0.0,33836.8,0.0,0.0,2314912.0,10507342.0,0.0,30.6,56.8,0.0,11259.6,0.0,0.0,255.2,3875.0,0.0,3044.2,0.0,66.2,0.0,668.1,0.0,0.0,1075.1,0.0,3591.8,62.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2026,113426920.0,96709.8,0.0,1425355.7,114948980.7,109348864.7,101420077.3,110347670.0,81722370.0,0.0359,0.054,0.183,72759.46,22843.6,0.16,0.5,796.4,86.3,12.5,29.6,1908.5,0.39,802.4,86.5,888.9,469.3,49.6,7.17,20.4,1168.3,0.27,472.7,55.3,528.0,313.1,21.2,2.97,23.2,1145.5,0.15,314.6,57.4,371.9,812.0,73.2,10.53,44.2,2357.9,0.43,817.0,114.6,931.6,68172265.1,7384.9,1070.0,2529766.7,163367.1,33.6,68684459.2,7407268.0,76091727.2,0.0,33.98,14.09,0.0,48.07,35.99,15.21,0.0,51.2,86207176.0,13528902.0,82863.0,257758.4,0.0,0.0,59195990.0,0.0,0.0,568709.6,12811653.0,0.0,45436.6,0.0,277634.0,0.0,6933.2,0.0,0.0,2509517.5,10450676.0,0.0,90.0,56.8,0.0,11259.6,0.0,0.0,398.1,3875.0,0.0,3044.2,0.0,66.2,0.0,668.1,0.0,0.0,1174.8,0.0,3591.8,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2028,116129770.0,626642.0,0.0,2432026.7,119188430.0,111954541.5,104116667.2,187942530.0,131335890.0,0.0359,0.054,0.183,53757.08,23873.5,0.26,0.73,703.6,75.9,10.99,26.5,1697.8,0.35,708.8,77.2,786.0,244.4,25.5,3.69,11.8,621.3,0.16,246.2,30.4,276.6,265.7,17.7,2.47,19.9,985.1,0.13,266.9,49.3,316.2,768.5,71.6,10.29,39.9,2183.5,0.4,773.4,105.1,878.5,43498722.7,4690.4,679.4,1636006.0,104939.3,21.4,43823974.3,4769042.0,48593016.3,0.0,30.42,9.95,0.0,40.38,32.28,10.82,0.0,43.1,62325720.0,15071763.0,538790.0,244460.7,0.0,0.0,37277630.0,0.0,0.0,945171.2,8904875.0,0.0,15862.3,0.0,271737.1,0.0,606.2,0.0,0.0,3732272.5,10394319.0,0.0,525.7,56.8,0.0,8204.6,0.0,0.0,661.1,3875.0,0.0,3044.2,0.0,66.2,0.0,668.1,0.0,0.0,1716.5,0.0,3591.8,1548.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2030,119316300.0,4841761.5,0.0,3437608.9,127595672.5,115026535.1,103141565.2,253006340.0,185235630.0,0.0359,0.054,0.183,67113.38,24854.7,0.49,0.84,528.5,59.3,8.61,17.8,1201.9,0.26,532.6,53.7,586.3,155.5,17.0,2.46,7.4,373.0,0.11,156.7,18.5,175.2,299.6,27.5,3.94,15.7,873.3,0.15,301.5,41.7,343.2,785.6,78.6,11.36,35.9,2059.1,0.42,791.0,97.3,888.4,31148566.4,3496.4,507.8,1047996.3,70787.8,15.4,31391379.0,3161683.5,34553062.5,0.0,27.86,11.82,0.0,39.68,30.02,13.34,0.0,43.35,59487412.0,24454108.0,4140212.5,226307.5,0.0,0.0,27825466.0,0.0,0.0,1619910.6,2578828.0,0.0,7504.7,0.0,254719.6,0.0,262.3,0.0,0.0,12495935.0,10338262.0,0.0,2921.8,56.8,0.0,6574.2,0.0,0.0,1131.8,3788.0,0.0,3044.2,0.0,66.2,0.0,546.1,0.0,0.0,5438.3,0.0,3591.8,12114.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2035,127833130.0,9461248.0,0.0,3572856.6,140867229.1,123237227.3,98365497.2,257816370.0,191136420.0,0.0359,0.054,0.183,98797.44,27559.4,0.69,0.88,332.1,37.9,5.51,10.6,735.1,0.16,334.7,32.6,367.3,125.6,14.1,2.05,5.7,288.3,0.1,126.6,14.4,141.0,324.6,29.2,4.18,17.5,965.4,0.16,326.6,46.3,373.0,768.4,79.0,11.43,33.3,1955.1,0.4,773.9,91.6,865.5,24236976.1,2766.6,402.2,774666.1,53625.1,12.0,24429221.7,2375978.0,26805199.7,0.0,25.79,16.81,0.0,42.59,28.22,19.57,0.0,47.79,73811660.0,42501732.0,8059841.5,212516.2,0.0,0.0,22071826.0,0.0,0.0,3349308.0,719357.2,0.0,4151.1,0.0,242137.4,0.0,99.7,0.0,0.0,24534110.0,14618314.0,0.0,5001.4,56.8,0.0,6224.5,0.0,0.0,2356.8,3788.0,0.0,2889.2,0.0,66.2,0.0,445.1,0.0,0.0,10626.6,0.0,4857.2,26993.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2040,137431630.0,11846530.0,0.0,3752060.0,153030227.1,132490708.7,89785114.1,266663140.0,206786610.0,0.0359,0.054,0.183,102725.85,30380.2,0.8,0.91,220.7,25.2,3.66,7.1,489.1,0.11,222.5,21.7,244.1,99.5,11.2,1.63,4.7,228.8,0.08,100.3,11.5,111.9,357.4,30.7,4.38,20.6,1109.5,0.17,359.5,53.7,413.2,682.1,69.9,10.11,29.8,1747.9,0.36,687.0,82.0,769.0,20202830.6,2305.8,335.2,646407.9,44708.7,10.0,20363057.7,1981466.5,22344524.2,0.0,23.43,17.44,0.0,40.87,25.85,20.53,0.0,46.38,92795600.0,63245110.0,10118682.0,191094.2,0.0,0.0,18367734.0,0.0,0.0,3898257.5,651539.6,0.0,2212.6,0.0,219135.9,0.0,86.5,0.0,0.0,30359636.0,28987222.0,0.0,5896.8,56.8,0.0,5902.0,0.0,0.0,2833.2,3788.0,0.0,2889.2,0.0,66.2,0.0,445.1,0.0,0.0,13535.7,0.0,8537.5,33039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2045,145659630.0,8955714.0,0.0,3980237.4,158595591.1,140422871.9,58172849.7,269201630.0,235077090.0,0.0359,0.054,0.183,105034.39,32569.1,0.87,0.93,132.2,14.8,2.16,4.5,300.5,0.07,133.3,13.4,146.7,69.1,7.7,1.11,3.6,163.4,0.06,69.7,8.5,78.1,256.5,19.5,2.75,17.2,876.3,0.13,257.9,43.3,301.2,530.0,51.4,7.4,26.1,1455.2,0.28,533.5,69.5,603.0,16158075.0,1816.4,263.8,542410.5,36638.0,8.0,16284223.8,1636409.0,17920632.8,0.0,21.73,18.56,0.0,40.29,23.83,21.36,0.0,45.19,124130370.0,100422744.0,7647286.5,164113.5,0.0,0.0,14382584.0,0.0,0.0,4292739.5,1309022.6,0.0,15891.3,0.0,188726.4,0.0,5.9,0.0,0.0,30716620.0,65413384.0,0.0,3763.0,56.8,0.0,5105.8,0.0,0.0,3218.7,3788.0,0.0,4082.4,0.0,66.2,0.0,444.2,0.0,0.0,14311.0,0.0,18300.2,24634.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,2050,153002270.0,7626057.0,0.0,4028832.8,164657164.1,147501407.2,57163751.6,269972500.0,235987070.0,0.0359,0.054,0.183,106709.04,34274.5,0.88,0.93,116.1,12.4,1.79,4.5,284.8,0.06,117.0,13.0,130.0,62.0,6.5,0.93,3.5,158.7,0.05,62.4,8.2,70.6,238.6,16.6,2.32,17.5,864.9,0.12,239.8,43.3,283.0,436.2,36.2,5.15,26.9,1387.5,0.23,438.7,68.3,507.0,14915282.5,1592.4,230.5,577224.6,36487.5,7.3,15025667.0,1666554.9,16692221.9,0.0,24.49,19.2,0.0,43.68,26.77,21.79,0.0,48.56,130285850.0,107493416.0,6485040.0,155380.1,0.0,0.0,12413368.0,0.0,0.0,4755141.5,3532669.5,0.0,30004.0,0.0,175975.5,0.0,0.0,0.0,0.0,28265716.0,74472550.0,0.0,3909.6,56.8,0.0,3710.8,0.0,0.0,3691.1,3788.0,0.0,4817.3,0.0,66.2,0.0,7.2,0.0,0.0,14166.6,0.0,20976.1,19555.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2024,42180296.0,0.0,0.0,698246.3,42878543.9,40664052.7,9910285.5,27843344.0,43021944.0,0.0359,0.0539,0.16,9533.83,10414.2,0.72,0.76,311.3,35.5,5.17,11.2,692.0,0.19,313.7,31.9,345.6,271.5,30.8,4.47,9.9,610.8,0.16,273.6,28.1,301.8,306.3,26.4,3.78,17.8,931.9,0.16,308.1,45.6,353.7,620.6,57.4,8.3,33.0,1735.2,0.35,624.6,84.8,709.4,17936661.1,2047.6,297.7,647620.5,39872.1,10.7,18078942.9,1838725.9,19917668.8,0.0,22.74,1.95,0.0,24.69,24.19,2.12,0.0,26.31,58207990.0,32968260.0,0.0,29517.6,0.0,0.0,15855515.0,0.0,0.0,141283.3,488328.6,0.0,10096.0,0.0,15893.8,8840388.0,0.0,0.0,0.0,3217117.0,29609860.0,0.0,0.0,9.0,0.0,4521.6,0.0,0.0,92.2,266.0,0.0,411.2,0.0,7.0,1225.0,0.0,0.0,0.0,1225.3,0.0,8040.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2026,43100584.0,152159.4,0.0,811587.1,44064330.0,41551245.4,-12056628.1,23072230.0,57257784.0,0.0359,0.0539,0.16,67209.82,10635.2,0.83,0.82,192.8,22.1,3.21,7.1,427.6,0.12,194.3,19.8,214.2,207.9,23.7,3.45,7.6,463.4,0.12,209.6,21.4,231.0,196.5,17.1,2.44,11.2,599.3,0.1,197.7,29.1,226.8,568.7,54.4,7.86,28.4,1556.3,0.31,572.5,74.8,647.3,14954730.5,1710.6,248.7,548026.9,33162.4,9.2,15073606.0,1538767.6,16612373.6,0.0,19.97,12.9,0.0,32.87,21.29,14.03,0.0,35.32,78513340.0,56120960.0,130106.7,26978.2,0.0,0.0,13265138.0,0.0,0.0,194618.7,319269.0,0.0,1603.0,0.0,14516.0,8634772.0,0.0,0.0,0.0,9275896.0,46650444.0,0.0,98.7,9.0,0.0,4521.6,0.0,0.0,130.0,266.0,0.0,411.2,0.0,7.0,1225.0,0.0,0.0,0.0,3607.2,0.0,12715.1,394.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2028,44178930.0,631222.0,0.0,1299878.1,46110026.3,42590817.5,-70744344.5,18583154.0,107286580.0,0.0359,0.0539,0.16,49295.41,10488.7,0.93,0.91,80.3,9.2,1.34,3.1,177.9,0.05,80.9,8.4,89.3,103.4,11.8,1.72,3.9,229.3,0.07,104.2,10.7,114.9,103.5,8.7,1.24,6.2,325.1,0.05,104.1,15.9,119.9,448.3,42.7,6.16,22.6,1239.2,0.24,451.3,59.6,510.9,10707375.8,1226.6,178.3,409308.1,23733.9,7.0,10792616.6,1118485.3,11911101.9,0.0,15.56,7.3,0.0,22.86,16.73,7.97,0.0,24.7,135431860.0,116854376.0,535454.6,22313.4,0.0,0.0,9546057.0,0.0,0.0,257754.4,186093.7,0.0,823.3,0.0,12152.7,8274595.0,0.0,0.0,0.0,31376922.0,85219700.0,0.0,314.1,9.0,0.0,4521.6,0.0,0.0,196.1,266.0,0.0,411.2,0.0,7.0,1225.0,0.0,0.0,0.0,13025.3,0.0,25795.4,1256.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2030,45396876.0,1742648.0,0.0,1264742.5,48404267.6,43764984.1,-66888803.6,20277848.0,105077560.0,0.0359,0.0539,0.16,60422.31,10834.5,0.93,0.92,75.3,8.6,1.26,2.9,166.3,0.05,75.9,7.9,83.8,86.9,10.0,1.45,3.3,192.2,0.06,87.6,9.1,96.7,77.4,6.8,0.97,4.4,234.6,0.04,77.8,11.4,89.2,437.3,43.5,6.3,20.4,1145.3,0.24,440.3,54.6,494.9,9913979.1,1138.5,165.6,380708.4,21895.8,6.6,9993109.0,1034995.5,11028104.5,0.0,14.33,8.76,0.0,23.09,15.6,9.73,0.0,25.33,133937704.0,115293070.0,1481539.0,20305.4,0.0,0.0,8885368.0,0.0,0.0,402240.8,91781.6,0.0,386.9,0.0,11066.2,8154184.0,0.0,0.0,0.0,29331808.0,85559020.0,0.0,761.8,9.0,0.0,4521.6,0.0,0.0,301.8,266.0,0.0,288.7,0.0,7.0,1225.0,0.0,0.0,0.0,13623.2,0.0,30547.0,3942.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2035,48413668.0,4714179.5,0.0,1469668.3,54597517.8,46673340.7,-86038110.3,21491204.0,125690960.0,0.0359,0.0539,0.16,94663.67,11787.4,0.96,0.95,50.1,5.8,0.84,2.0,110.5,0.04,50.5,5.3,55.8,58.5,6.7,0.98,2.4,129.2,0.04,59.0,6.2,65.2,98.9,8.5,1.21,5.8,306.6,0.05,99.5,14.9,114.4,402.3,41.3,5.98,17.7,1024.2,0.22,405.2,48.3,453.5,7843083.3,902.3,131.2,313382.0,17306.0,5.5,7905797.6,830606.5,8736404.1,0.0,12.3,13.11,0.0,25.41,13.87,15.29,0.0,29.16,159744450.0,140635630.0,4003018.8,18085.8,0.0,0.0,7061223.0,0.0,0.0,709966.6,26726.9,0.0,16.3,0.0,9959.8,7989787.0,0.0,0.0,0.0,34845210.0,105080456.0,0.0,1945.2,9.0,0.0,4410.3,0.0,0.0,571.4,266.0,0.0,288.7,0.0,7.0,1225.0,0.0,0.0,0.0,17358.3,0.0,40037.8,11887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2040,51806170.0,7917105.0,0.0,1580421.5,61303692.3,49943896.5,-84269463.6,27365972.0,131601330.0,0.0359,0.0539,0.16,101121.82,12831.6,0.96,0.96,43.3,5.0,0.72,1.8,95.5,0.03,43.6,4.6,48.2,47.7,5.5,0.8,2.0,105.5,0.04,48.1,5.1,53.3,141.2,11.8,1.67,8.5,449.4,0.07,142.0,21.9,163.9,358.4,37.0,5.35,15.6,906.7,0.19,361.0,42.6,403.6,7047520.4,810.8,117.9,287664.7,15565.1,5.1,7103875.0,752893.2,7856768.3,0.0,10.78,13.77,0.0,24.55,12.56,16.81,0.0,29.36,166537310.0,145573150.0,6688616.5,16661.0,0.0,0.0,6356175.0,0.0,0.0,1032231.1,24365.8,0.0,0.0,0.0,8870.5,7869469.5,0.0,0.0,0.0,39308268.0,105232660.0,0.0,3226.2,9.0,0.0,4410.3,0.0,0.0,846.7,266.0,0.0,270.0,0.0,7.0,1225.0,0.0,0.0,0.0,20976.7,0.0,41833.2,20542.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2045,54736970.0,7789313.5,0.0,1537529.8,64063808.5,52769320.5,-77539186.4,28228010.0,125448490.0,0.0359,0.0539,0.16,104128.44,13657.4,0.96,0.96,43.0,4.9,0.72,1.8,95.2,0.03,43.3,4.6,47.9,45.0,5.2,0.75,2.0,99.8,0.03,45.3,4.9,50.3,112.6,8.7,1.23,8.5,383.1,0.08,113.1,20.0,133.1,299.2,29.2,4.21,14.7,814.8,0.16,301.2,39.1,340.3,6800545.5,781.2,113.6,280394.0,15060.1,5.0,6854843.4,730536.3,7585379.6,0.0,10.86,14.72,0.0,25.58,12.55,17.84,0.0,30.4,162287730.0,141602990.0,6663910.0,16016.7,0.0,0.0,6141153.0,0.0,0.0,1382878.6,56899.1,0.0,0.0,0.0,8541.6,7798216.0,0.0,0.0,0.0,37955508.0,102264610.0,0.0,3156.1,9.0,0.0,4303.0,0.0,0.0,1156.2,266.0,0.0,229.2,0.0,7.0,1225.0,0.0,0.0,0.0,21723.9,0.0,41893.7,19367.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2050,57314056.0,8795649.0,0.0,1538109.2,67647814.6,55253711.0,-80322624.8,31091724.0,122970280.0,0.0359,0.0539,0.16,106791.01,14297.9,0.97,0.97,34.0,3.9,0.57,1.1,75.1,0.02,34.3,3.3,37.6,36.5,4.2,0.61,1.2,80.8,0.02,36.8,3.6,40.4,119.4,8.9,1.26,9.8,417.3,0.1,120.0,22.3,142.3,256.4,21.9,3.13,15.2,793.7,0.13,257.9,38.9,296.8,5331160.7,609.6,88.6,168535.2,11762.4,2.6,5373519.4,519775.9,5893295.3,0.0,12.12,14.76,0.0,26.88,14.15,18.04,0.0,32.19,160440820.0,147970430.0,7534286.5,15584.1,0.0,0.0,4784196.0,0.0,0.0,1710106.6,128210.0,0.0,94.1,0.0,8011.8,0.0,0.0,0.0,0.0,42929370.0,103330960.0,0.0,3714.7,9.0,0.0,3117.7,0.0,0.0,1497.8,266.0,0.0,229.2,0.0,7.0,0.0,0.0,0.0,0.0,26363.9,0.0,41956.2,19657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2024,98324136.0,443.6,0.0,843426.2,99168003.8,94788318.8,98222259.5,72686290.0,49483268.0,0.0359,0.054,0.1507,16968.63,20466.4,0.07,0.14,903.8,99.2,14.39,32.3,2123.7,0.45,910.7,95.7,1006.3,855.5,93.7,13.59,31.1,2017.6,0.43,862.0,91.4,953.3,321.8,18.3,2.52,27.1,1279.6,0.16,323.0,65.3,388.3,826.9,73.2,10.55,46.5,2416.3,0.46,831.9,118.7,950.6,68090957.6,7476.2,1084.2,2431735.8,160015.2,33.6,68609738.0,7209349.6,75819087.5,0.0,35.35,3.48,0.0,38.84,37.44,3.77,0.0,41.21,75800500.0,945744.2,384.6,101254.2,0.0,0.0,60208410.0,0.0,0.0,77406.3,9989900.0,0.0,314056.3,0.0,4240495.5,0.0,255.3,0.0,0.0,868337.9,0.0,0.0,0.4,22.2,0.0,9493.0,0.0,0.0,52.1,1763.0,0.0,4853.6,0.0,1141.4,0.0,5.9,0.0,0.0,402.3,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2026,99911080.0,555501.4,0.0,916264.1,101382847.0,96318204.9,99109106.8,80705380.0,55645612.0,0.0359,0.054,0.1507,70767.71,20870.3,0.09,0.2,890.7,98.5,14.29,31.2,2071.8,0.44,897.6,93.1,990.6,805.4,88.9,12.89,28.8,1880.1,0.41,811.6,85.0,896.6,291.2,17.4,2.4,23.7,1139.0,0.14,292.3,57.7,350.0,813.8,73.7,10.6,44.0,2355.5,0.43,818.9,114.3,933.2,67412302.3,7452.7,1081.3,2361235.1,156806.3,33.3,67929580.8,7043141.5,74972722.3,0.0,34.24,13.97,0.0,48.2,36.29,15.18,0.0,51.47,76147920.0,2273740.2,481611.0,100333.7,0.0,0.0,59996664.0,0.0,0.0,123365.9,8824581.0,0.0,144432.8,0.0,4326464.5,0.0,97.2,0.0,0.0,2150374.2,0.0,0.0,331.7,22.2,0.0,9493.0,0.0,0.0,83.2,1763.0,0.0,4829.6,0.0,1158.4,0.0,5.9,0.0,0.0,981.2,0.0,0.0,1326.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2028,101957690.0,955845.5,0.0,1068197.9,103981733.4,98291236.0,100208794.9,93059070.0,58493292.0,0.0359,0.054,0.1507,53409.83,21458.9,0.13,0.37,873.9,97.6,14.17,29.7,2000.6,0.43,880.6,89.4,970.1,643.8,71.6,10.39,22.7,1485.7,0.33,648.8,67.0,715.8,256.8,15.6,2.14,20.6,1001.5,0.12,257.9,50.5,308.4,765.0,71.2,10.23,39.8,2176.2,0.4,769.9,104.8,874.7,60083150.4,6712.3,974.5,2041251.1,137546.2,29.7,60549217.0,6148229.8,66697446.8,0.0,30.85,10.28,0.0,41.13,32.78,11.19,0.0,43.97,69217500.0,3772938.5,809296.7,94000.8,0.0,0.0,54407724.0,0.0,0.0,198972.0,5837046.0,0.0,84032.2,0.0,4212415.0,0.0,49.9,0.0,0.0,3573966.5,0.0,0.0,637.8,22.2,0.0,9359.0,0.0,0.0,134.4,1763.0,0.0,4829.6,0.0,1158.4,0.0,5.9,0.0,0.0,1616.9,0.0,0.0,2364.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2030,104318510.0,2757144.0,0.0,1326554.7,108402209.1,100567192.3,95778001.0,116316460.0,82437944.0,0.0359,0.054,0.1507,66991.15,22173.1,0.26,0.53,766.4,86.7,12.6,25.0,1719.1,0.38,772.5,76.4,848.8,501.6,56.7,8.23,16.9,1129.4,0.26,505.5,50.6,556.2,302.5,27.2,3.89,16.3,899.1,0.15,304.4,43.1,347.5,773.9,75.9,10.95,36.7,2078.3,0.41,779.2,98.7,877.9,56551403.0,6400.5,930.0,1846290.0,126841.4,28.0,56996027.7,5633803.8,62629831.5,0.0,29.14,12.43,0.0,41.57,31.19,13.75,0.0,44.94,74306170.0,12624208.0,2339449.5,88756.3,0.0,0.0,51976628.0,0.0,0.0,322353.0,3161105.0,0.0,56932.2,0.0,4059090.5,0.0,0.0,0.0,0.0,12301855.0,0.0,0.0,1664.5,22.2,0.0,9359.0,0.0,0.0,217.9,1763.0,0.0,4829.6,0.0,1158.4,0.0,0.0,0.0,0.0,5273.1,0.0,0.0,6750.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2035,110454770.0,18805164.0,0.0,1525498.3,130785434.4,106482897.1,90221689.7,130169704.0,105837000.0,0.0359,0.054,0.1529,97992.5,24086.5,0.57,0.67,447.1,51.0,7.41,14.3,991.6,0.22,450.6,43.9,494.5,364.9,41.6,6.04,12.0,810.2,0.19,367.7,36.2,403.9,349.9,31.8,4.55,18.7,1036.1,0.17,352.1,49.6,401.7,773.9,78.3,11.31,34.6,2010.8,0.4,779.3,94.6,873.9,47138640.8,5371.9,780.9,1506031.2,104568.6,23.4,47511897.4,4628551.7,52140449.1,0.0,26.44,15.87,0.0,42.31,29.97,19.97,0.0,49.94,106207360.0,40563744.0,16105894.0,85546.2,0.0,0.0,43971640.0,0.0,0.0,786551.5,1436150.5,0.0,106614.4,0.0,3937768.8,0.0,0.0,0.0,0.0,39776416.0,776.4,0.0,7882.7,22.2,0.0,8287.0,0.0,0.0,534.1,1763.0,0.0,5444.0,0.0,1158.4,0.0,0.0,0.0,0.0,16775.5,0.0,0.2,53054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2040,117403800.0,24016310.0,0.0,1590941.2,143011059.1,113182147.0,90383173.0,136306270.0,111108456.0,0.0359,0.054,0.1526,101420.94,26153.3,0.66,0.73,361.6,41.3,6.01,11.5,798.7,0.18,364.5,35.3,399.8,296.7,33.9,4.93,9.7,656.5,0.15,299.0,29.3,328.3,403.6,35.6,5.08,22.6,1229.6,0.2,406.0,59.3,465.3,730.2,74.3,10.74,32.2,1888.4,0.38,735.3,88.6,823.9,42166835.0,4817.6,700.4,1336125.5,93149.1,20.9,42501611.2,4117674.2,46619285.4,0.0,24.68,16.11,0.0,40.78,28.63,20.86,0.0,49.48,117554990.0,52627890.0,20590250.0,80793.3,0.0,0.0,39427360.0,0.0,0.0,1384739.5,914368.8,0.0,112860.7,0.0,3801472.5,0.0,0.0,0.0,0.0,51086972.0,156173.6,0.0,9746.0,22.2,0.0,8171.0,0.0,0.0,953.2,1763.0,0.0,5770.5,0.0,1158.4,0.0,0.0,0.0,0.0,22211.6,0.0,45.1,68594.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2045,123356980.0,22406046.0,0.0,1609931.5,147372951.2,118921285.1,94011607.3,148404400.0,114948980.0,0.0359,0.054,0.1527,101915.32,27781.3,0.67,0.76,341.4,38.7,5.62,11.1,764.2,0.17,344.1,33.9,378.0,258.7,29.3,4.25,8.8,581.8,0.13,260.7,26.1,286.9,304.0,25.4,3.62,18.4,970.7,0.15,305.8,47.4,353.1,618.4,60.1,8.66,30.3,1693.2,0.33,622.5,80.9,703.4,38457566.0,4359.1,633.4,1250162.6,86056.3,19.0,38760390.7,3819838.0,42580228.6,0.0,24.41,16.69,0.0,41.1,28.43,21.21,0.0,49.64,113661710.0,53361344.0,19125568.0,75769.7,0.0,0.0,35637560.0,0.0,0.0,2105594.8,1350390.1,0.0,419417.5,0.0,3691656.0,0.0,0.0,0.0,0.0,50636400.0,619350.8,0.0,8290.1,22.2,0.0,7946.0,0.0,0.0,1470.5,1763.0,0.0,15449.0,0.0,1158.4,0.0,0.0,0.0,0.0,22843.4,0.0,177.9,62711.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
