Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NREL M2,0,Arvada,CO,US,39.91,-105.22,-7,1835,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,7,30,11.6767,11.4209,0.2082,1.1786,-7.7458,89.26333333,805.0055,-8.7813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,8,30,128.6211,130.6347,0.3186,1.6885,-6.8898,80.20666667,804.4749,-8.6448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,9,30,277.4635,284.4727,0,2.2448,-4.3607,72.34,803.6865,-7.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,10,30,394.3041,410.804,0,2.6295,-3.2056,66.44666667,802.4611,-6.6981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,11,30,527.3242,554.4963,0,3.0967,-4.0192,63.13,801.7239,-6.9979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,12,30,541.8039,546.5754,0.2181,4.9856,-4.2149,62.82,802.1713,-7.2495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,13,30,443.5968,431.6263,0.2463,7.365,-6.8292,65.56666667,804.3132,-8.5268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,14,30,358.0206,332.4589,0.6049,5.9945,-10.2533,70.99333333,806.6012,-12.1558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,15,30,42.6819,41.3433,0,3.8581,-12.7818,78.51666667,808.5005,-15.1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,16,30,8.5014,8.1088,0,2.1812,-14.2928,87.46666667,809.5701,-16.9952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,17,30,0,0,0,2.601,-15.7973,97.85,810.105,-18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,18,30,0,0,0,1.8289,-16.7818,108.7333333,810.4612,-19.8848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,19,30,0,0,0,1.2054,-17.2242,120.05,810.7549,-20.4435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,20,30,0,0,0,1.2993,-17.8892,131.5333333,811.2,-21.1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,21,30,0,0,0,0.5565,-17.9107,142.8466667,811.6191,-21.3093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,22,30,0,0,0,0.5328,-17.832,153.3233333,812.2938,-21.2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,4,23,30,0,0,0,0.5924,-17.9832,161.0933333,812.0809,-21.3935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,0,30,0,0,0,0.5182,-18.0093,161.9733333,811.685,-21.4372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,1,30,0,0,0.0006,0.7772,-18.0748,155.21,811.2543,-21.4938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,2,30,0,0,0.0113,0.7662,-18.4315,145.06,811.4864,-21.8923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,3,30,0,0,0,0.8158,-18.52,133.84,811.5142,-21.9937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,4,30,0,0,0,0.5711,-18.471,122.3533333,811.539,-21.9443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,5,30,0,0,0,0.6228,-18.345,110.9766667,812.0815,-21.8608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,6,30,0,0,0,0.5078,-18.532,99.97666667,811.8876,-21.9968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,7,30,39.3252,38.753,0.2839,0.9394,-17.8732,89.26,811.5682,-21.0562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,8,30,156.6475,154.1149,0.1155,0.9591,-16.9615,80.18666667,811.6919,-20.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,9,30,237.7771,234.8562,0.5305,2.7348,-15.2458,72.29666667,811.1315,-18.7402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,10,30,427.7831,424.7256,0.9724,3.7772,-13.2967,66.37666667,809.195,-16.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,11,30,567.7905,572.4935,0.6282,1.5386,-12.2795,63.03333333,807.7969,-15.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,12,30,542.4783,539.6277,0.5571,0.9839,-11.6573,62.7,806.4876,-14.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,13,30,356.2976,351.3283,0.477,1.8307,-10.9428,65.43,805.751,-14.1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,14,30,99.2072,98.2094,0,2.5106,-10.0102,70.84666667,805.3889,-13.9805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
