Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
WaveWatchIII,0,Hawaii,21.76 N,157.9 W,0,-10,0,-,s,deg,s,deg,s,W/m,s,m,-,0,v1.10
wave height,wave period,Year,Month,Day,Hour,Minute,,,,,,,,,,,,,
1.72,7.73,2018,3,31,13,0,,,,,,,,,,,,,
1.7,7.72,2018,3,31,14,0,,,,,,,,,,,,,
1.69,7.72,2018,3,31,15,0,,,,,,,,,,,,,
1.69,7.73,2018,3,31,16,0,,,,,,,,,,,,,
1.69,7.73,2018,3,31,17,0,,,,,,,,,,,,,
1.69,7.73,2018,3,31,18,0,,,,,,,,,,,,,
1.7,7.72,2018,3,31,19,0,,,,,,,,,,,,,
1.72,7.7,2018,3,31,20,0,,,,,,,,,,,,,
1.75,7.66,2018,3,31,21,0,,,,,,,,,,,,,
1.77,7.6,2018,3,31,22,0,,,,,,,,,,,,,
1.81,7.5,2018,3,31,23,0,,,,,,,,,,,,,
1.83,7.46,2018,4,1,0,0,,,,,,,,,,,,,
1.83,7.5,2018,4,1,1,0,,,,,,,,,,,,,
1.84,7.59,2018,4,1,2,0,,,,,,,,,,,,,
1.85,7.66,2018,4,1,3,0,,,,,,,,,,,,,
1.86,7.7,2018,4,1,4,0,,,,,,,,,,,,,
1.88,7.72,2018,4,1,5,0,,,,,,,,,,,,,
1.88,7.74,2018,4,1,6,0,,,,,,,,,,,,,
1.88,7.76,2018,4,1,7,0,,,,,,,,,,,,,
1.87,7.78,2018,4,1,8,0,,,,,,,,,,,,,
1.87,7.78,2018,4,1,9,0,,,,,,,,,,,,,
1.86,7.78,2018,4,1,10,0,,,,,,,,,,,,,
1.86,7.78,2018,4,1,11,0,,,,,,,,,,,,,
1.86,7.78,2018,4,1,12,0,,,,,,,,,,,,,
1.86,7.78,2018,4,1,13,0,,,,,,,,,,,,,
1.87,7.78,2018,4,1,14,0,,,,,,,,,,,,,
1.88,7.77,2018,4,1,15,0,,,,,,,,,,,,,
1.89,7.77,2018,4,1,16,0,,,,,,,,,,,,,
1.9,7.77,2018,4,1,17,0,,,,,,,,,,,,,
1.9,7.77,2018,4,1,18,0,,,,,,,,,,,,,
1.9,7.78,2018,4,1,19,0,,,,,,,,,,,,,
1.88,7.81,2018,4,1,20,0,,,,,,,,,,,,,
1.87,7.83,2018,4,1,21,0,,,,,,,,,,,,,
1.87,7.86,2018,4,1,22,0,,,,,,,,,,,,,
1.86,7.89,2018,4,1,23,0,,,,,,,,,,,,,
1.86,7.92,2018,4,2,0,0,,,,,,,,,,,,,
1.85,7.94,2018,4,2,1,0,,,,,,,,,,,,,
1.84,7.96,2018,4,2,2,0,,,,,,,,,,,,,
1.84,7.98,2018,4,2,3,0,,,,,,,,,,,,,
1.83,8,2018,4,2,4,0,,,,,,,,,,,,,
1.82,8.02,2018,4,2,5,0,,,,,,,,,,,,,
1.81,8.03,2018,4,2,6,0,,,,,,,,,,,,,
1.8,8.03,2018,4,2,7,0,,,,,,,,,,,,,
1.78,8.02,2018,4,2,8,0,,,,,,,,,,,,,
1.76,8.02,2018,4,2,9,0,,,,,,,,,,,,,
1.76,8.01,2018,4,2,10,0,,,,,,,,,,,,,
1.75,8.01,2018,4,2,11,0,,,,,,,,,,,,,
1.75,8,2018,4,2,12,0,,,,,,,,,,,,,
1.74,7.98,2018,4,2,13,0,,,,,,,,,,,,,
1.74,7.95,2018,4,2,14,0,,,,,,,,,,,,,
1.73,7.93,2018,4,2,15,0,,,,,,,,,,,,,
1.73,7.91,2018,4,2,16,0,,,,,,,,,,,,,
1.74,7.9,2018,4,2,17,0,,,,,,,,,,,,,
1.74,7.89,2018,4,2,18,0,,,,,,,,,,,,,
1.75,7.87,2018,4,2,19,0,,,,,,,,,,,,,
1.75,7.85,2018,4,2,20,0,,,,,,,,,,,,,
1.76,7.84,2018,4,2,21,0,,,,,,,,,,,,,
1.77,7.84,2018,4,2,22,0,,,,,,,,,,,,,
1.78,7.85,2018,4,2,23,0,,,,,,,,,,,,,
1.79,7.87,2018,4,3,0,0,,,,,,,,,,,,,
1.79,7.89,2018,4,3,1,0,,,,,,,,,,,,,
1.79,7.91,2018,4,3,2,0,,,,,,,,,,,,,
1.79,7.95,2018,4,3,3,0,,,,,,,,,,,,,
1.79,7.99,2018,4,3,4,0,,,,,,,,,,,,,
1.79,8.05,2018,4,3,5,0,,,,,,,,,,,,,
1.79,8.1,2018,4,3,6,0,,,,,,,,,,,,,
1.79,8.16,2018,4,3,7,0,,,,,,,,,,,,,
1.79,8.22,2018,4,3,8,0,,,,,,,,,,,,,
1.79,8.26,2018,4,3,9,0,,,,,,,,,,,,,
1.79,8.28,2018,4,3,10,0,,,,,,,,,,,,,
1.79,8.3,2018,4,3,11,0,,,,,,,,,,,,,
1.79,8.33,2018,4,3,12,0,,,,,,,,,,,,,
1.78,9.47,2018,4,3,13,0,,,,,,,,,,,,,
1.78,11.55,2018,4,3,14,0,,,,,,,,,,,,,
1.77,12.66,2018,4,3,15,0,,,,,,,,,,,,,
1.76,12.63,2018,4,3,16,0,,,,,,,,,,,,,
1.74,12.55,2018,4,3,17,0,,,,,,,,,,,,,
1.72,12.46,2018,4,3,18,0,,,,,,,,,,,,,
1.71,12.37,2018,4,3,19,0,,,,,,,,,,,,,
1.7,12.25,2018,4,3,20,0,,,,,,,,,,,,,
1.69,12.07,2018,4,3,21,0,,,,,,,,,,,,,
1.68,10.92,2018,4,3,22,0,,,,,,,,,,,,,
1.68,9.02,2018,4,3,23,0,,,,,,,,,,,,,
1.67,8,2018,4,4,0,0,,,,,,,,,,,,,
1.66,7.96,2018,4,4,1,0,,,,,,,,,,,,,
1.64,7.93,2018,4,4,2,0,,,,,,,,,,,,,
1.63,7.91,2018,4,4,3,0,,,,,,,,,,,,,
1.63,7.88,2018,4,4,4,0,,,,,,,,,,,,,
1.63,7.84,2018,4,4,5,0,,,,,,,,,,,,,
1.62,7.83,2018,4,4,6,0,,,,,,,,,,,,,
1.62,8.82,2018,4,4,7,0,,,,,,,,,,,,,
1.62,10.67,2018,4,4,8,0,,,,,,,,,,,,,
1.62,11.66,2018,4,4,9,0,,,,,,,,,,,,,
1.62,11.64,2018,4,4,10,0,,,,,,,,,,,,,
1.64,11.59,2018,4,4,11,0,,,,,,,,,,,,,
1.65,11.54,2018,4,4,12,0,,,,,,,,,,,,,
1.66,11.49,2018,4,4,13,0,,,,,,,,,,,,,
1.68,11.42,2018,4,4,14,0,,,,,,,,,,,,,
1.69,11.37,2018,4,4,15,0,,,,,,,,,,,,,
1.7,11.32,2018,4,4,16,0,,,,,,,,,,,,,
1.72,11.28,2018,4,4,17,0,,,,,,,,,,,,,
1.73,11.26,2018,4,4,18,0,,,,,,,,,,,,,
1.74,11.26,2018,4,4,19,0,,,,,,,,,,,,,
1.74,11.28,2018,4,4,20,0,,,,,,,,,,,,,
1.74,11.31,2018,4,4,21,0,,,,,,,,,,,,,
1.74,11.39,2018,4,4,22,0,,,,,,,,,,,,,
1.74,11.52,2018,4,4,23,0,,,,,,,,,,,,,
1.73,11.59,2018,4,5,0,0,,,,,,,,,,,,,
1.73,11.58,2018,4,5,1,0,,,,,,,,,,,,,
1.71,11.58,2018,4,5,2,0,,,,,,,,,,,,,
1.7,11.57,2018,4,5,3,0,,,,,,,,,,,,,
1.69,11.53,2018,4,5,4,0,,,,,,,,,,,,,
1.68,11.43,2018,4,5,5,0,,,,,,,,,,,,,
1.66,11.34,2018,4,5,6,0,,,,,,,,,,,,,
1.65,11.23,2018,4,5,7,0,,,,,,,,,,,,,
1.64,11.12,2018,4,5,8,0,,,,,,,,,,,,,
1.64,11.03,2018,4,5,9,0,,,,,,,,,,,,,
1.64,10.96,2018,4,5,10,0,,,,,,,,,,,,,
1.64,10.9,2018,4,5,11,0,,,,,,,,,,,,,
1.64,10.84,2018,4,5,12,0,,,,,,,,,,,,,
1.64,10.74,2018,4,5,13,0,,,,,,,,,,,,,
1.64,10.63,2018,4,5,14,0,,,,,,,,,,,,,
1.64,10.58,2018,4,5,15,0,,,,,,,,,,,,,
1.64,11.84,2018,4,5,16,0,,,,,,,,,,,,,
1.64,14.16,2018,4,5,17,0,,,,,,,,,,,,,
1.64,15.41,2018,4,5,18,0,,,,,,,,,,,,,
1.64,15.31,2018,4,5,19,0,,,,,,,,,,,,,
1.65,15.11,2018,4,5,20,0,,,,,,,,,,,,,
1.65,14.96,2018,4,5,21,0,,,,,,,,,,,,,
1.65,14.9,2018,4,5,22,0,,,,,,,,,,,,,
1.67,14.85,2018,4,5,23,0,,,,,,,,,,,,,
1.68,14.82,2018,4,6,0,0,,,,,,,,,,,,,
1.7,14.8,2018,4,6,1,0,,,,,,,,,,,,,
1.72,14.79,2018,4,6,2,0,,,,,,,,,,,,,
1.74,14.77,2018,4,6,3,0,,,,,,,,,,,,,
1.77,14.71,2018,4,6,4,0,,,,,,,,,,,,,
1.81,14.6,2018,4,6,5,0,,,,,,,,,,,,,
1.84,14.5,2018,4,6,6,0,,,,,,,,,,,,,
1.87,14.42,2018,4,6,7,0,,,,,,,,,,,,,
1.89,14.35,2018,4,6,8,0,,,,,,,,,,,,,
1.9,14.29,2018,4,6,9,0,,,,,,,,,,,,,
1.9,14.24,2018,4,6,10,0,,,,,,,,,,,,,
1.9,14.2,2018,4,6,11,0,,,,,,,,,,,,,
1.89,14.15,2018,4,6,12,0,,,,,,,,,,,,,
1.88,14.04,2018,4,6,13,0,,,,,,,,,,,,,
1.85,13.88,2018,4,6,14,0,,,,,,,,,,,,,
1.82,13.75,2018,4,6,15,0,,,,,,,,,,,,,
1.81,13.64,2018,4,6,16,0,,,,,,,,,,,,,
1.79,13.55,2018,4,6,17,0,,,,,,,,,,,,,
1.78,13.47,2018,4,6,18,0,,,,,,,,,,,,,
1.77,13.42,2018,4,6,19,0,,,,,,,,,,,,,
1.75,13.37,2018,4,6,20,0,,,,,,,,,,,,,
1.73,13.31,2018,4,6,21,0,,,,,,,,,,,,,
1.72,13.22,2018,4,6,22,0,,,,,,,,,,,,,
1.7,13.12,2018,4,6,23,0,,,,,,,,,,,,,
1.69,13.08,2018,4,7,0,0,,,,,,,,,,,,,
1.69,14.39,2018,4,7,1,0,,,,,,,,,,,,,
1.68,16.84,2018,4,7,2,0,,,,,,,,,,,,,
1.68,18.15,2018,4,7,3,0,,,,,,,,,,,,,
1.7,18.07,2018,4,7,4,0,,,,,,,,,,,,,
1.73,17.87,2018,4,7,5,0,,,,,,,,,,,,,
1.77,17.65,2018,4,7,6,0,,,,,,,,,,,,,
1.82,17.42,2018,4,7,7,0,,,,,,,,,,,,,
1.89,17.18,2018,4,7,8,0,,,,,,,,,,,,,
1.96,16.98,2018,4,7,9,0,,,,,,,,,,,,,
2.03,16.84,2018,4,7,10,0,,,,,,,,,,,,,
2.1,16.73,2018,4,7,11,0,,,,,,,,,,,,,
2.16,16.63,2018,4,7,12,0,,,,,,,,,,,,,
2.22,16.55,2018,4,7,13,0,,,,,,,,,,,,,
2.27,16.49,2018,4,7,14,0,,,,,,,,,,,,,
2.3,16.39,2018,4,7,15,0,,,,,,,,,,,,,
2.3,16.23,2018,4,7,16,0,,,,,,,,,,,,,
2.3,16,2018,4,7,17,0,,,,,,,,,,,,,
2.3,15.79,2018,4,7,18,0,,,,,,,,,,,,,
2.29,15.62,2018,4,7,19,0,,,,,,,,,,,,,
2.27,15.47,2018,4,7,20,0,,,,,,,,,,,,,
2.26,15.31,2018,4,7,21,0,,,,,,,,,,,,,
2.26,15.11,2018,4,7,22,0,,,,,,,,,,,,,
2.27,14.9,2018,4,7,23,0,,,,,,,,,,,,,
2.27,14.72,2018,4,8,0,0,,,,,,,,,,,,,
2.28,14.58,2018,4,8,1,0,,,,,,,,,,,,,
2.3,14.46,2018,4,8,2,0,,,,,,,,,,,,,
2.32,14.33,2018,4,8,3,0,,,,,,,,,,,,,
2.34,14.17,2018,4,8,4,0,,,,,,,,,,,,,
2.35,13.99,2018,4,8,5,0,,,,,,,,,,,,,
2.37,13.82,2018,4,8,6,0,,,,,,,,,,,,,
2.4,13.66,2018,4,8,7,0,,,,,,,,,,,,,
2.43,13.51,2018,4,8,8,0,,,,,,,,,,,,,
2.46,13.35,2018,4,8,9,0,,,,,,,,,,,,,
2.48,13.15,2018,4,8,10,0,,,,,,,,,,,,,
2.51,12.95,2018,4,8,11,0,,,,,,,,,,,,,
2.54,12.82,2018,4,8,12,0,,,,,,,,,,,,,
2.57,12.75,2018,4,8,13,0,,,,,,,,,,,,,
2.61,12.7,2018,4,8,14,0,,,,,,,,,,,,,
2.64,12.68,2018,4,8,15,0,,,,,,,,,,,,,
2.67,12.76,2018,4,8,16,0,,,,,,,,,,,,,
2.69,12.92,2018,4,8,17,0,,,,,,,,,,,,,
2.71,13.07,2018,4,8,18,0,,,,,,,,,,,,,
2.72,13.17,2018,4,8,19,0,,,,,,,,,,,,,
2.73,13.26,2018,4,8,20,0,,,,,,,,,,,,,
2.75,13.33,2018,4,8,21,0,,,,,,,,,,,,,
2.77,13.38,2018,4,8,22,0,,,,,,,,,,,,,
2.8,13.42,2018,4,8,23,0,,,,,,,,,,,,,
2.84,13.45,2018,4,9,0,0,,,,,,,,,,,,,
2.88,13.47,2018,4,9,1,0,,,,,,,,,,,,,
2.93,13.49,2018,4,9,2,0,,,,,,,,,,,,,
2.99,13.52,2018,4,9,3,0,,,,,,,,,,,,,
3.06,13.71,2018,4,9,4,0,,,,,,,,,,,,,
3.14,14.02,2018,4,9,5,0,,,,,,,,,,,,,
3.18,14.19,2018,4,9,6,0,,,,,,,,,,,,,
3.17,14.07,2018,4,9,7,0,,,,,,,,,,,,,
3.15,13.82,2018,4,9,8,0,,,,,,,,,,,,,
3.12,13.55,2018,4,9,9,0,,,,,,,,,,,,,
3.06,13.28,2018,4,9,10,0,,,,,,,,,,,,,
2.98,12.98,2018,4,9,11,0,,,,,,,,,,,,,
2.93,12.73,2018,4,9,12,0,,,,,,,,,,,,,
2.91,12.49,2018,4,9,13,0,,,,,,,,,,,,,
2.9,12.28,2018,4,9,14,0,,,,,,,,,,,,,
2.89,12.18,2018,4,9,15,0,,,,,,,,,,,,,
2.9,12.29,2018,4,9,16,0,,,,,,,,,,,,,
2.9,12.49,2018,4,9,17,0,,,,,,,,,,,,,
2.91,12.6,2018,4,9,18,0,,,,,,,,,,,,,
2.89,12.54,2018,4,9,19,0,,,,,,,,,,,,,
2.86,12.43,2018,4,9,20,0,,,,,,,,,,,,,
2.83,12.3,2018,4,9,21,0,,,,,,,,,,,,,
2.8,12.14,2018,4,9,22,0,,,,,,,,,,,,,
2.76,11.96,2018,4,9,23,0,,,,,,,,,,,,,
2.73,11.84,2018,4,10,0,0,,,,,,,,,,,,,
2.71,11.79,2018,4,10,1,0,,,,,,,,,,,,,
2.68,11.76,2018,4,10,2,0,,,,,,,,,,,,,
2.66,11.72,2018,4,10,3,0,,,,,,,,,,,,,
2.63,11.66,2018,4,10,4,0,,,,,,,,,,,,,
2.59,11.59,2018,4,10,5,0,,,,,,,,,,,,,
2.55,11.51,2018,4,10,6,0,,,,,,,,,,,,,
2.51,11.4,2018,4,10,7,0,,,,,,,,,,,,,
2.47,11.27,2018,4,10,8,0,,,,,,,,,,,,,
2.42,11.13,2018,4,10,9,0,,,,,,,,,,,,,
2.34,11,2018,4,10,10,0,,,,,,,,,,,,,
2.25,10.87,2018,4,10,11,0,,,,,,,,,,,,,
2.17,10.73,2018,4,10,12,0,,,,,,,,,,,,,
2.1,10.57,2018,4,10,13,0,,,,,,,,,,,,,
2.03,10.41,2018,4,10,14,0,,,,,,,,,,,,,
1.97,10.27,2018,4,10,15,0,,,,,,,,,,,,,
1.92,10.17,2018,4,10,16,0,,,,,,,,,,,,,
1.86,10.09,2018,4,10,17,0,,,,,,,,,,,,,
1.84,10.01,2018,4,10,18,0,,,,,,,,,,,,,
1.84,9.92,2018,4,10,19,0,,,,,,,,,,,,,
1.84,9.84,2018,4,10,20,0,,,,,,,,,,,,,
1.85,9.77,2018,4,10,21,0,,,,,,,,,,,,,
1.86,9.7,2018,4,10,22,0,,,,,,,,,,,,,
1.88,9.63,2018,4,10,23,0,,,,,,,,,,,,,
1.9,9.59,2018,4,11,0,0,,,,,,,,,,,,,
1.91,9.57,2018,4,11,1,0,,,,,,,,,,,,,
1.93,9.56,2018,4,11,2,0,,,,,,,,,,,,,
1.94,9.55,2018,4,11,3,0,,,,,,,,,,,,,
1.96,9.58,2018,4,11,4,0,,,,,,,,,,,,,
1.97,9.62,2018,4,11,5,0,,,,,,,,,,,,,
1.98,9.65,2018,4,11,6,0,,,,,,,,,,,,,
1.97,9.63,2018,4,11,7,0,,,,,,,,,,,,,
1.96,9.59,2018,4,11,8,0,,,,,,,,,,,,,
1.95,9.54,2018,4,11,9,0,,,,,,,,,,,,,
1.95,9.44,2018,4,11,10,0,,,,,,,,,,,,,
1.95,9.31,2018,4,11,11,0,,,,,,,,,,,,,
1.95,9.25,2018,4,11,12,0,,,,,,,,,,,,,
1.96,11.08,2018,4,11,13,0,,,,,,,,,,,,,
1.98,14.5,2018,4,11,14,0,,,,,,,,,,,,,
1.99,16.33,2018,4,11,15,0,,,,,,,,,,,,,
2.01,16.19,2018,4,11,16,0,,,,,,,,,,,,,
2.02,15.89,2018,4,11,17,0,,,,,,,,,,,,,
2.03,15.68,2018,4,11,18,0,,,,,,,,,,,,,
2.04,15.61,2018,4,11,19,0,,,,,,,,,,,,,
2.05,15.57,2018,4,11,20,0,,,,,,,,,,,,,
2.05,15.52,2018,4,11,21,0,,,,,,,,,,,,,
2.05,15.47,2018,4,11,22,0,,,,,,,,,,,,,
2.05,15.42,2018,4,11,23,0,,,,,,,,,,,,,
2.04,15.38,2018,4,12,0,0,,,,,,,,,,,,,
2.04,15.33,2018,4,12,1,0,,,,,,,,,,,,,
2.04,15.28,2018,4,12,2,0,,,,,,,,,,,,,
2.04,15.23,2018,4,12,3,0,,,,,,,,,,,,,
2.03,15.17,2018,4,12,4,0,,,,,,,,,,,,,
2.01,15.11,2018,4,12,5,0,,,,,,,,,,,,,
2,15.05,2018,4,12,6,0,,,,,,,,,,,,,
1.99,14.95,2018,4,12,7,0,,,,,,,,,,,,,
1.98,14.83,2018,4,12,8,0,,,,,,,,,,,,,
1.97,14.73,2018,4,12,9,0,,,,,,,,,,,,,
1.96,14.66,2018,4,12,10,0,,,,,,,,,,,,,
1.95,14.6,2018,4,12,11,0,,,,,,,,,,,,,
1.94,14.54,2018,4,12,12,0,,,,,,,,,,,,,
1.93,14.5,2018,4,12,13,0,,,,,,,,,,,,,
1.93,14.45,2018,4,12,14,0,,,,,,,,,,,,,
1.92,14.42,2018,4,12,15,0,,,,,,,,,,,,,
1.91,14.38,2018,4,12,16,0,,,,,,,,,,,,,
1.89,14.35,2018,4,12,17,0,,,,,,,,,,,,,
1.89,14.32,2018,4,12,18,0,,,,,,,,,,,,,
1.89,14.27,2018,4,12,19,0,,,,,,,,,,,,,
1.89,14.22,2018,4,12,20,0,,,,,,,,,,,,,
1.89,14.14,2018,4,12,21,0,,,,,,,,,,,,,
1.89,14.02,2018,4,12,22,0,,,,,,,,,,,,,
1.9,13.86,2018,4,12,23,0,,,,,,,,,,,,,
1.9,13.73,2018,4,13,0,0,,,,,,,,,,,,,
1.9,13.63,2018,4,13,1,0,,,,,,,,,,,,,
1.9,13.55,2018,4,13,2,0,,,,,,,,,,,,,
1.91,13.48,2018,4,13,3,0,,,,,,,,,,,,,
1.91,13.41,2018,4,13,4,0,,,,,,,,,,,,,
1.92,13.35,2018,4,13,5,0,,,,,,,,,,,,,
1.92,13.27,2018,4,13,6,0,,,,,,,,,,,,,
1.92,13.13,2018,4,13,7,0,,,,,,,,,,,,,
1.92,12.95,2018,4,13,8,0,,,,,,,,,,,,,
1.92,12.81,2018,4,13,9,0,,,,,,,,,,,,,
1.92,12.71,2018,4,13,10,0,,,,,,,,,,,,,
1.93,12.62,2018,4,13,11,0,,,,,,,,,,,,,
1.93,12.56,2018,4,13,12,0,,,,,,,,,,,,,
1.94,12.52,2018,4,13,13,0,,,,,,,,,,,,,
1.95,12.48,2018,4,13,14,0,,,,,,,,,,,,,
1.96,12.47,2018,4,13,15,0,,,,,,,,,,,,,
1.99,12.48,2018,4,13,16,0,,,,,,,,,,,,,
2.01,12.51,2018,4,13,17,0,,,,,,,,,,,,,
2.04,12.52,2018,4,13,18,0,,,,,,,,,,,,,
2.07,12.52,2018,4,13,19,0,,,,,,,,,,,,,
2.09,12.51,2018,4,13,20,0,,,,,,,,,,,,,
2.11,12.51,2018,4,13,21,0,,,,,,,,,,,,,
2.16,12.51,2018,4,13,22,0,,,,,,,,,,,,,
2.21,12.52,2018,4,13,23,0,,,,,,,,,,,,,
2.27,12.53,2018,4,14,0,0,,,,,,,,,,,,,
2.32,12.5,2018,4,14,1,0,,,,,,,,,,,,,
2.36,12.46,2018,4,14,2,0,,,,,,,,,,,,,
2.4,12.44,2018,4,14,3,0,,,,,,,,,,,,,
2.44,12.44,2018,4,14,4,0,,,,,,,,,,,,,
2.47,12.44,2018,4,14,5,0,,,,,,,,,,,,,
2.5,12.44,2018,4,14,6,0,,,,,,,,,,,,,
2.57,12.43,2018,4,14,7,0,,,,,,,,,,,,,
2.65,12.41,2018,4,14,8,0,,,,,,,,,,,,,
2.74,12.38,2018,4,14,9,0,,,,,,,,,,,,,
2.87,12.29,2018,4,14,10,0,,,,,,,,,,,,,
3.01,12.11,2018,4,14,11,0,,,,,,,,,,,,,
3.11,11.91,2018,4,14,12,0,,,,,,,,,,,,,
3.15,11.69,2018,4,14,13,0,,,,,,,,,,,,,
3.18,11.43,2018,4,14,14,0,,,,,,,,,,,,,
3.22,11.18,2018,4,14,15,0,,,,,,,,,,,,,
3.26,10.91,2018,4,14,16,0,,,,,,,,,,,,,
3.31,10.64,2018,4,14,17,0,,,,,,,,,,,,,
3.38,10.43,2018,4,14,18,0,,,,,,,,,,,,,
3.48,10.29,2018,4,14,19,0,,,,,,,,,,,,,
3.63,10.18,2018,4,14,20,0,,,,,,,,,,,,,
3.74,10.11,2018,4,14,21,0,,,,,,,,,,,,,
3.82,10.08,2018,4,14,22,0,,,,,,,,,,,,,
3.88,10.05,2018,4,14,23,0,,,,,,,,,,,,,
3.91,10.02,2018,4,15,0,0,,,,,,,,,,,,,
3.87,9.91,2018,4,15,1,0,,,,,,,,,,,,,
3.77,9.75,2018,4,15,2,0,,,,,,,,,,,,,
3.67,9.63,2018,4,15,3,0,,,,,,,,,,,,,
3.55,9.59,2018,4,15,4,0,,,,,,,,,,,,,
3.42,9.56,2018,4,15,5,0,,,,,,,,,,,,,
3.27,9.51,2018,4,15,6,0,,,,,,,,,,,,,
3.09,9.38,2018,4,15,7,0,,,,,,,,,,,,,
2.88,9.19,2018,4,15,8,0,,,,,,,,,,,,,
2.71,8.99,2018,4,15,9,0,,,,,,,,,,,,,
2.58,8.82,2018,4,15,10,0,,,,,,,,,,,,,
2.46,8.65,2018,4,15,11,0,,,,,,,,,,,,,
2.36,8.52,2018,4,15,12,0,,,,,,,,,,,,,
2.27,8.43,2018,4,15,13,0,,,,,,,,,,,,,
2.19,8.36,2018,4,15,14,0,,,,,,,,,,,,,
2.15,8.3,2018,4,15,15,0,,,,,,,,,,,,,
2.12,8.26,2018,4,15,16,0,,,,,,,,,,,,,
2.11,8.22,2018,4,15,17,0,,,,,,,,,,,,,
2.1,8.18,2018,4,15,18,0,,,,,,,,,,,,,
2.13,8.08,2018,4,15,19,0,,,,,,,,,,,,,
2.18,7.96,2018,4,15,20,0,,,,,,,,,,,,,
2.21,7.9,2018,4,15,21,0,,,,,,,,,,,,,
2.23,7.89,2018,4,15,22,0,,,,,,,,,,,,,
2.24,7.88,2018,4,15,23,0,,,,,,,,,,,,,
2.25,7.88,2018,4,16,0,0,,,,,,,,,,,,,
2.26,7.89,2018,4,16,1,0,,,,,,,,,,,,,
2.28,7.92,2018,4,16,2,0,,,,,,,,,,,,,
2.29,7.96,2018,4,16,3,0,,,,,,,,,,,,,
2.31,8,2018,4,16,4,0,,,,,,,,,,,,,
2.33,8.07,2018,4,16,5,0,,,,,,,,,,,,,
2.35,8.13,2018,4,16,6,0,,,,,,,,,,,,,
2.35,8.22,2018,4,16,7,0,,,,,,,,,,,,,
2.35,8.31,2018,4,16,8,0,,,,,,,,,,,,,
2.35,8.36,2018,4,16,9,0,,,,,,,,,,,,,
2.35,8.38,2018,4,16,10,0,,,,,,,,,,,,,
2.34,8.39,2018,4,16,11,0,,,,,,,,,,,,,
2.34,8.39,2018,4,16,12,0,,,,,,,,,,,,,
2.32,8.39,2018,4,16,13,0,,,,,,,,,,,,,
2.3,8.39,2018,4,16,14,0,,,,,,,,,,,,,
2.29,8.38,2018,4,16,15,0,,,,,,,,,,,,,
2.29,8.37,2018,4,16,16,0,,,,,,,,,,,,,
2.29,8.35,2018,4,16,17,0,,,,,,,,,,,,,
2.28,8.33,2018,4,16,18,0,,,,,,,,,,,,,
2.27,8.31,2018,4,16,19,0,,,,,,,,,,,,,
2.25,8.28,2018,4,16,20,0,,,,,,,,,,,,,
2.23,8.26,2018,4,16,21,0,,,,,,,,,,,,,
2.21,8.24,2018,4,16,22,0,,,,,,,,,,,,,
2.2,8.21,2018,4,16,23,0,,,,,,,,,,,,,
2.18,8.2,2018,4,17,0,0,,,,,,,,,,,,,
2.15,8.2,2018,4,17,1,0,,,,,,,,,,,,,
2.12,8.2,2018,4,17,2,0,,,,,,,,,,,,,
2.09,8.2,2018,4,17,3,0,,,,,,,,,,,,,
2.07,8.2,2018,4,17,4,0,,,,,,,,,,,,,
2.05,8.19,2018,4,17,5,0,,,,,,,,,,,,,
2.04,8.18,2018,4,17,6,0,,,,,,,,,,,,,
2.04,8.17,2018,4,17,7,0,,,,,,,,,,,,,
2.03,8.16,2018,4,17,8,0,,,,,,,,,,,,,
2.03,8.16,2018,4,17,9,0,,,,,,,,,,,,,
2.04,8.17,2018,4,17,10,0,,,,,,,,,,,,,
2.07,8.19,2018,4,17,11,0,,,,,,,,,,,,,
2.1,8.22,2018,4,17,12,0,,,,,,,,,,,,,
2.13,8.24,2018,4,17,13,0,,,,,,,,,,,,,
2.17,8.27,2018,4,17,14,0,,,,,,,,,,,,,
2.22,8.3,2018,4,17,15,0,,,,,,,,,,,,,
2.29,8.33,2018,4,17,16,0,,,,,,,,,,,,,
2.37,8.36,2018,4,17,17,0,,,,,,,,,,,,,
2.42,8.38,2018,4,17,18,0,,,,,,,,,,,,,
2.43,8.39,2018,4,17,19,0,,,,,,,,,,,,,
2.44,8.41,2018,4,17,20,0,,,,,,,,,,,,,
2.44,8.41,2018,4,17,21,0,,,,,,,,,,,,,
2.42,8.41,2018,4,17,22,0,,,,,,,,,,,,,
2.37,8.4,2018,4,17,23,0,,,,,,,,,,,,,
2.32,8.39,2018,4,18,0,0,,,,,,,,,,,,,
2.28,8.37,2018,4,18,1,0,,,,,,,,,,,,,
2.24,8.36,2018,4,18,2,0,,,,,,,,,,,,,
2.21,8.34,2018,4,18,3,0,,,,,,,,,,,,,
2.2,8.31,2018,4,18,4,0,,,,,,,,,,,,,
2.2,8.26,2018,4,18,5,0,,,,,,,,,,,,,
2.19,8.22,2018,4,18,6,0,,,,,,,,,,,,,
2.17,8.18,2018,4,18,7,0,,,,,,,,,,,,,
2.15,8.15,2018,4,18,8,0,,,,,,,,,,,,,
2.12,8.12,2018,4,18,9,0,,,,,,,,,,,,,
