Project,Scenario,Dollar_year
Standard_scenarios_2020,MidCase,2019$
state,country,t,busbar_load,busbar_load_for_enduse,enduse_load,storage_charging,net_load_busbar,battery_charging,phs_charging,trans_losses,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,curt_solar,curt_wind,co2_rate_avg_gen,co2_rate_avg_load_enduse,co2_srmer_enduse,co2_lrmer_enduse,co2_gen_mmt,energy_cost_busbar,op_res_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,op_res_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,nuclear_MWh,coal_MWh,coal-ccs_MWh,o-g-s_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,hydro_MWh,geothermal_MWh,biomass_MWh,wind-ons_MWh,wind-ofs_MWh,csp_MWh,upv_MWh,distpv_MWh,phs_MWh,battery_MWh,canada_MWh,battery_MW,biomass_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,upv_MW,wind-ofs_MW,wind-ons_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,rps_all_shadow_price,rps_all_f,rps_solar_shadow_price,rps_solar_f,rps_wind_shadow_price,rps_wind_f,ces_shadow_price,ces_f
VT,usa,2024,6674938.1,6398105.9,6078200.6,18050.1,5346282.1,18050.1,0.0,258782.2,0.05,0.075,0.15,19474.85,1207.4,171.3,31.0,0.0,0.1,541.1,2.5,0.0,32.33,0.04,3.59,0.0,35.96,35.02,0.04,4.01,0.0,39.07,27034106.6,1051823.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336560.2,0.0,559676.0,602722.8,0.0,0.0,218225.5,230875.5,0.0,15503.2,24070543.4,21.8,81.1,0.0,0.0,0.0,168.1,0.0,0.0,0.0,0.0,281.3,0.0,13.1,0.0,122.2,0.0,180.2,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WA,usa,2024,108585038.4,107421433.4,102050361.8,21935.9,97016656.1,275.0,21660.9,1141669.0,0.05,0.075,0.172,31148.54,20163.4,0.0,0.0,32.7,47.9,611.5,135.2,4.1,27.62,0.0,5.64,0.0,33.25,29.87,0.0,6.2,0.0,36.08,126861128.5,10404777.4,9176070.0,363558.9,0.0,0.0,9027453.2,0.0,0.0,88544833.9,0.0,646054.6,10054470.2,0.0,0.0,83079.9,267227.2,333.7,186.0,8697860.9,12.4,114.6,670.0,0.0,0.0,220.6,2635.6,0.0,744.0,0.0,22417.0,1163.0,0.0,314.0,44.2,0.0,3653.4,24.8,3768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,usa,2024,71146182.4,70761439.7,67223367.8,14184.9,68620706.1,14184.9,0.0,370557.7,0.05,0.0749,0.15,38293.57,16535.0,0.0,0.0,573.1,570.8,803.5,561.9,37.6,30.24,0.1,8.38,0.0,38.72,32.76,0.11,9.39,0.0,42.26,65740633.2,2140733.6,9049814.4,27691037.9,0.0,11835.8,23654370.7,0.0,602571.1,1841059.8,0.0,736932.3,1838056.0,0.0,0.0,131498.4,171179.1,0.0,12277.3,0.0,27.9,128.6,5500.6,0.0,0.0,118.8,3459.2,0.0,3014.6,0.0,333.3,1195.8,474.1,0.0,64.2,0.0,594.8,55.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
WV,usa,2024,35710424.3,34894347.1,33149629.7,92939.0,30756062.5,92939.0,0.0,723138.3,0.05,0.0749,0.15,29908.25,7230.3,0.0,0.0,657.0,622.3,788.3,623.1,22.9,32.57,0.04,5.82,0.0,38.44,35.29,0.05,6.47,0.0,41.81,34878318.8,4138284.4,0.0,19520256.9,0.0,0.0,9124103.4,0.0,3866.4,2011830.8,0.0,0.0,4027051.9,0.0,0.0,0.0,111232.6,0.0,79976.7,0.0,95.0,0.0,11784.0,0.0,0.0,79.0,1290.3,0.0,1429.2,0.0,245.8,0.0,0.0,0.0,0.0,0.0,1032.1,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,usa,2024,21467073.3,20972910.3,19924264.8,3153.8,8014637.9,3153.8,0.0,491009.1,0.05,0.075,0.1255,32706.82,3743.7,0.0,0.0,727.6,805.8,666.3,714.9,33.8,27.35,0.02,5.2,0.0,32.56,29.58,0.02,5.64,0.0,35.24,46389524.6,12958272.4,0.0,31914682.2,0.0,0.0,616989.8,0.0,6310.4,890642.9,0.0,0.0,12741556.3,0.0,0.0,202389.6,14326.6,0.0,2626.9,0.0,13.6,0.0,5375.7,0.0,0.0,8.6,94.0,0.0,150.0,0.0,307.6,0.0,0.0,0.0,92.0,0.0,3086.4,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,usa,2026,95326425.1,94288447.2,89574024.8,97755.4,93280700.5,97755.4,0.0,940222.5,0.05,0.0749,0.15,33508.4,21287.8,0.0,0.0,381.4,414.2,641.9,526.7,52.4,32.95,0.05,7.21,0.0,40.21,35.7,0.05,8.07,0.0,43.82,137438595.4,1007746.6,44048277.0,29408548.4,0.0,330596.7,54124372.7,0.0,189498.7,8302221.0,0.0,27334.4,0.0,0.0,0.0,870348.2,137398.4,0.0,0.0,0.0,73.3,6.4,4720.0,0.0,0.0,89.2,9629.4,0.0,2255.0,0.0,3074.6,5525.4,1562.0,0.0,421.1,0.0,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,usa,2026,63274669.3,62255801.2,59143011.2,44485.4,61581915.8,12182.8,32302.6,974382.7,0.05,0.0749,0.1459,32648.52,14070.5,0.0,0.0,422.8,399.8,677.5,292.1,20.1,31.71,0.06,7.03,0.0,38.8,34.38,0.07,7.9,0.0,42.35,47675997.5,673885.4,14400611.6,14481270.0,0.0,14998.6,14849954.1,0.0,52128.0,3068624.7,0.0,97710.4,0.0,0.0,0.0,592940.0,80945.5,26311.5,10503.3,0.0,20.0,16.8,4287.6,0.0,0.0,51.0,4542.4,0.0,712.2,0.0,1354.9,1817.8,261.0,28.0,268.0,0.0,0.0,40.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,usa,2026,93285170.2,91538968.9,86962020.4,713822.4,75773281.8,303500.9,410321.5,1032379.0,0.0499,0.0748,0.135,41259.14,22707.2,714.4,10.7,326.0,346.6,534.6,300.9,32.2,33.02,0.03,9.05,0.0,42.1,35.79,0.03,10.21,0.0,46.03,99201975.0,15765687.1,30577358.9,22075633.7,0.0,4329.9,21437837.6,0.0,207324.7,8351886.5,0.0,187455.6,783086.5,0.0,925214.8,10967567.3,3089818.6,332174.7,262286.4,0.0,360.0,28.2,3329.0,0.0,304.9,1651.9,11075.9,0.0,2089.6,0.0,2589.5,3937.0,427.0,216.3,4161.7,0.0,267.3,720.0,2595.6,2954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,usa,2026,301590875.8,290892804.8,276348164.4,8383660.9,196858327.3,2406601.3,5977059.6,2314410.2,0.05,0.0749,0.1461,43044.04,67041.5,0.0,0.0,155.7,186.9,538.4,105.0,39.9,33.79,0.01,8.52,0.0,42.33,36.74,0.02,9.74,0.0,46.5,261285847.8,94034477.4,0.0,0.0,0.0,11167.5,99885898.2,0.0,672971.4,33171650.3,21248387.5,5474444.6,11751374.3,0.0,2880544.1,57206977.8,22195581.1,4710269.6,2076581.4,0.0,1834.4,852.7,0.0,0.0,1372.0,12845.9,19816.0,0.0,10307.7,2868.6,10698.1,0.0,752.4,3911.9,21498.8,0.0,6229.4,6424.5,46942.8,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0
CO,usa,2026,67293200.8,66486547.5,63162220.1,533404.4,47746068.4,8527.6,524876.7,273249.0,0.05,0.075,0.125,37193.33,13233.5,0.0,0.0,503.2,573.5,640.1,399.5,24.6,30.52,0.03,6.34,1.13,38.01,33.08,0.03,7.03,1.22,41.36,49542094.7,18740478.9,0.0,21100299.1,0.0,38910.6,7330576.0,0.0,68545.9,1694476.1,0.0,128808.0,13899173.1,0.0,62101.8,3316062.0,1463142.2,432631.3,7368.6,0.0,10.0,17.6,3250.0,0.0,30.0,836.3,3293.6,0.0,2621.1,0.0,669.1,0.0,455.4,562.5,1336.6,0.0,4225.0,20.0,6750.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,3.7,0.34
CT,usa,2026,32050655.6,31899890.8,30304896.2,62268.6,27790360.8,8878.8,53389.8,88496.3,0.05,0.0749,0.15,16467.91,8253.1,138.5,18.4,175.0,185.1,531.9,148.2,7.4,33.33,0.03,3.7,3.43,40.49,36.1,0.03,4.15,3.71,44.0,42272895.0,4109530.0,16924788.4,0.0,0.0,502.8,19540518.6,0.0,13834.8,476625.8,0.0,1156564.1,447580.7,0.0,0.0,2674367.2,987582.1,42919.5,7610.9,0.0,10.2,223.5,0.0,0.0,0.0,698.4,3984.9,0.0,1099.0,0.0,123.7,2073.1,618.6,29.4,1407.1,0.0,121.9,20.4,352.8,0.0,13.4,0.36,0.0,0.0,0.0,0.0,0.0,0.0
DE,usa,2026,12894159.8,12803792.4,12163602.8,0.0,8339978.3,0.0,0.0,90367.4,0.05,0.0749,0.15,35037.76,3451.8,0.0,0.0,150.4,225.9,636.4,307.2,1.0,32.73,0.03,8.37,0.99,42.12,35.46,0.03,9.45,1.07,46.03,6762173.4,4463814.1,0.0,153224.5,0.0,0.0,2113411.9,0.0,1524.9,0.0,0.0,30198.0,0.0,0.0,0.0,4175459.2,288354.9,0.0,0.0,0.0,0.0,7.0,410.0,0.0,0.0,192.6,1511.0,0.0,187.2,0.0,0.0,0.0,30.0,0.0,1866.3,0.0,0.0,0.0,0.0,0.0,5.8,0.19,0.0,0.03,0.0,0.0,0.0,0.0
FL,usa,2026,257121122.6,254733999.3,241997299.3,1055464.2,237724535.8,1055464.2,0.0,1331659.2,0.05,0.0749,0.15,36242.27,57736.7,0.0,0.0,381.6,408.9,621.0,362.8,89.0,36.22,0.06,7.74,0.0,44.01,39.26,0.06,8.67,0.0,47.99,234563984.2,17009463.4,27981842.0,26460032.9,0.0,104067.3,156711752.5,0.0,1158061.7,199911.9,0.0,4029457.3,0.0,0.0,0.0,12597534.6,4411928.8,0.0,909395.0,0.0,1153.4,766.2,6424.0,0.0,0.0,2788.1,30585.5,0.0,8208.6,0.0,54.5,3626.0,2123.9,0.0,5724.4,0.0,0.0,2804.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA,usa,2026,159323262.2,155034299.1,147282584.2,3320723.2,150410105.4,0.0,3320723.2,968239.8,0.05,0.0749,0.15,35093.49,35328.1,0.0,0.0,344.4,364.0,666.5,434.8,44.4,34.82,0.04,7.64,0.0,42.5,37.82,0.04,8.73,0.0,46.6,131853664.5,4624193.7,48845641.1,26696860.0,0.0,33415.2,43612244.5,0.0,30677.5,3385667.5,0.0,1984908.2,0.0,0.0,0.0,4418658.7,205535.0,2640056.7,0.0,0.0,0.0,288.7,8416.0,0.0,0.0,133.1,7989.0,0.0,7635.1,0.0,2275.4,6261.0,837.0,1862.2,2151.1,0.0,0.0,0.0,22346.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,usa,2026,51143375.4,50539695.6,48012710.8,32071.5,13663065.3,32071.5,0.0,571608.4,0.05,0.0749,0.15,36351.97,11627.6,0.0,0.0,437.0,489.5,747.4,509.7,31.2,29.53,0.13,7.88,0.0,37.54,32.02,0.14,8.83,0.0,40.99,71324836.6,36876630.3,0.0,28042942.3,0.0,22898.5,5100491.0,0.0,24964.8,1180129.5,0.0,49168.0,34788919.8,0.0,0.0,1903523.9,184186.7,0.0,27612.2,0.0,86.7,11.2,4638.0,0.0,0.0,119.1,1711.8,0.0,625.8,0.0,193.4,0.0,801.1,0.0,864.8,0.0,10546.7,173.3,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
ID,usa,2026,29357334.1,28646308.5,27213993.1,0.0,25019061.6,0.0,0.0,711025.4,0.05,0.0749,0.1339,37400.74,6168.3,0.0,0.0,47.2,271.9,552.7,195.1,0.7,32.15,0.02,7.53,0.0,39.7,34.78,0.02,8.25,0.0,43.04,16387252.8,3627246.9,0.0,0.0,0.0,0.0,2125278.5,0.0,0.0,10289068.8,88128.0,257530.4,2627617.2,0.0,0.0,688521.0,311108.7,0.0,0.0,0.0,0.0,38.2,0.0,0.0,0.0,199.3,547.7,0.0,547.4,12.0,2793.1,0.0,0.0,0.0,340.0,0.0,912.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,usa,2026,152131515.1,150470212.0,142946701.4,94789.7,116239116.3,94789.7,0.0,1566513.4,0.05,0.0749,0.15,37856.5,38565.5,1.3,66.3,245.6,265.9,709.0,289.9,45.1,31.93,0.13,9.17,0.0,41.22,34.62,0.14,10.39,0.0,45.13,183776054.0,34231095.7,92363703.8,34939405.9,0.0,12564.9,19557331.5,0.0,2115728.4,121038.6,0.0,351843.6,18127728.0,0.0,0.0,15490182.1,613185.6,0.0,83341.5,0.0,278.1,79.1,9344.0,0.0,0.0,417.6,4011.0,0.0,9895.6,0.0,28.5,11582.4,207.7,0.0,6722.6,0.0,6113.1,556.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,usa,2026,111283015.5,110079884.6,104575890.3,49837.4,96629285.4,49837.4,0.0,1153293.4,0.05,0.0749,0.15,37064.96,23056.0,0.0,0.0,674.7,558.8,720.3,519.8,76.4,32.33,0.04,7.51,0.0,39.89,35.01,0.04,8.34,0.0,43.4,113329155.4,13450599.2,0.0,55903156.2,0.0,249601.5,42838049.7,0.0,178954.7,433300.7,0.0,232541.6,8773414.9,0.0,0.0,4272074.3,405110.1,0.0,42951.8,0.0,52.0,53.2,10582.6,0.0,0.0,273.5,6426.7,0.0,3049.1,0.0,83.2,0.0,542.3,0.0,1966.3,0.0,2960.8,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,usa,2026,45427259.6,44953492.4,42705817.7,0.0,5069184.7,0.0,0.0,473767.3,0.0499,0.0749,0.136,33397.27,11028.1,8656.2,107548.5,334.3,379.2,721.4,470.6,23.9,28.1,0.04,7.18,0.0,35.32,30.46,0.04,8.04,0.0,38.54,71522061.1,39884307.7,9635850.0,21145068.8,0.0,193.2,802731.1,0.0,14922.4,0.0,0.0,38988.0,24342557.5,0.0,0.0,15386542.9,155207.2,0.0,0.0,0.0,0.0,9.0,4670.2,0.0,0.0,97.7,266.0,0.0,2198.2,0.0,0.0,1225.0,147.0,0.0,5853.5,0.0,6826.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,usa,2026,98192268.7,97114190.7,92258481.2,223705.4,95327934.0,223705.4,0.0,854372.5,0.05,0.0749,0.15,39288.35,20750.1,0.0,0.0,783.1,793.6,729.3,640.5,56.3,35.17,0.05,7.7,0.0,42.91,38.13,0.05,8.58,0.0,46.76,72013536.7,1786256.7,0.0,45359349.5,0.0,0.0,19265668.0,0.0,1433236.1,3910147.9,0.0,66408.8,0.0,0.0,0.0,1761756.1,24500.6,0.0,192469.6,0.0,140.0,15.2,7708.0,0.0,0.0,15.8,2568.3,0.0,4808.6,0.0,1099.5,0.0,0.0,0.0,760.9,0.0,0.0,475.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,usa,2026,110459728.3,109892122.8,104397516.7,114898.5,107825441.8,114898.5,0.0,452706.9,0.05,0.0749,0.1394,32517.22,24175.1,0.0,0.0,308.7,347.4,660.3,302.4,34.7,32.34,0.07,6.96,0.0,39.37,35.03,0.08,7.78,0.0,42.88,112624457.5,2066681.0,17412995.6,0.0,0.0,1229629.8,90482498.9,0.0,300452.7,953306.5,0.0,80136.8,0.0,0.0,0.0,1635802.9,430878.1,0.0,98756.1,0.0,112.1,10.9,0.0,0.0,0.0,286.8,13037.2,0.0,1661.0,0.0,192.0,2132.9,3996.7,0.0,667.6,0.0,0.0,429.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,usa,2026,62300605.0,59950429.5,56952908.0,2021953.5,45511509.4,101302.3,1920651.2,328221.9,0.05,0.0749,0.15,16174.78,14557.9,0.0,0.0,155.2,108.0,536.2,100.5,4.5,33.58,0.03,3.42,0.0,37.03,36.5,0.03,3.96,0.0,40.49,30088162.1,14438920.1,0.0,0.0,0.0,28.6,11314451.5,0.0,71274.8,1089664.6,0.0,1562908.6,798900.0,8643176.6,0.0,1456061.3,3540782.2,1523998.7,86915.1,0.0,116.2,315.5,0.0,0.0,0.0,2539.6,6249.6,0.0,807.9,0.0,255.8,0.0,207.3,1768.0,794.7,2163.1,227.9,232.4,21216.0,0.0,0.0,0.27,0.0,0.1,0.0,0.0,0.0,0.3
MD,usa,2026,86580712.9,85149216.2,80891755.3,492510.3,61330305.9,492510.3,0.0,938986.3,0.05,0.0749,0.15,35630.21,20328.3,0.0,0.0,169.5,236.2,647.8,265.7,10.9,33.23,0.03,7.68,2.3,43.24,36.02,0.03,8.66,2.49,47.21,64788363.0,23818910.3,14089431.2,3226367.2,0.0,2720.2,20701964.1,0.0,4446.9,2004822.6,0.0,516971.0,2028068.7,3082484.1,0.0,16818435.6,1889921.9,0.0,422729.5,0.0,476.9,118.4,3450.0,0.0,0.0,1265.4,3832.6,0.0,1605.6,0.0,643.5,1725.8,1736.1,0.0,8331.4,770.0,552.4,953.7,0.0,0.0,5.8,0.44,0.0,0.11,0.0,0.0,0.0,0.0
ME,usa,2026,14624623.6,14576648.2,13847815.8,32372.7,11047460.0,32372.7,0.0,15602.7,0.05,0.075,0.15,15851.09,2202.4,0.0,341.2,72.8,67.8,521.7,107.0,1.0,33.68,0.03,2.4,0.0,36.11,36.44,0.03,2.62,0.0,39.1,13257004.7,3529188.2,0.0,0.0,0.0,3622.1,2267096.3,0.0,0.0,4027777.2,0.0,2134711.2,3363058.0,0.0,0.0,10978.2,155152.0,0.0,27719.0,1266890.7,37.7,301.2,0.0,0.0,0.0,112.2,1283.2,0.0,0.0,0.0,625.1,0.0,713.0,0.0,5.6,0.0,936.9,75.5,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0
MI,usa,2026,110528714.1,108032960.0,102631312.0,2199847.2,93747155.1,11248.6,2188598.6,295906.9,0.05,0.0749,0.15,26034.62,25339.3,0.0,0.0,451.5,517.2,721.9,416.2,53.1,32.96,0.04,5.7,0.0,38.7,35.79,0.04,6.51,0.0,42.34,120197645.2,14285804.9,26776841.0,37085639.2,0.0,1838199.2,33554710.4,0.0,1046018.6,1452750.5,0.0,1726569.4,8071493.9,0.0,0.0,5912565.3,301745.7,1835063.2,9663.1,586386.0,11.8,283.9,5782.0,0.0,0.0,214.8,7238.6,0.0,3906.4,0.0,261.0,3318.0,2337.1,2152.0,2761.3,0.0,2623.4,23.6,25824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,usa,2026,76455520.2,75612715.7,71832080.0,101608.4,55323562.0,101608.4,0.0,741196.0,0.05,0.0749,0.15,49329.37,16153.4,0.0,0.0,251.1,333.1,757.9,382.6,15.1,29.96,0.05,9.86,0.0,39.86,32.46,0.05,10.99,0.0,43.5,59885767.7,20289153.6,13033962.0,12056931.7,0.0,9961.7,5602286.1,0.0,245072.4,793379.3,0.0,949259.9,17287623.4,0.0,0.0,1712975.7,1288554.4,0.0,87008.2,6818752.6,152.4,164.1,2370.9,0.0,0.0,911.0,2229.0,0.0,2497.2,0.0,172.4,1657.0,407.6,0.0,874.6,0.0,5102.2,304.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,usa,2026,97733237.8,95745994.9,90958695.4,733739.5,86712936.7,0.0,733739.5,1253503.3,0.05,0.0749,0.1482,34915.81,23293.7,0.0,0.0,751.7,697.5,726.7,434.8,60.8,31.13,0.09,7.61,0.0,38.82,33.8,0.1,8.61,0.0,42.5,81577481.5,9033058.3,9360540.0,58036771.5,0.0,0.0,3309952.1,0.0,27449.2,1154876.2,0.0,67456.0,6269264.5,0.0,0.0,2450609.4,313184.2,587378.1,0.0,0.0,0.0,15.5,9523.9,0.0,0.0,197.3,1813.1,0.0,3002.4,0.0,567.3,1190.0,466.9,657.0,1007.6,0.0,1889.6,0.0,7884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS,usa,2026,52102868.9,51555227.5,48977466.2,0.0,51008622.4,0.0,0.0,547641.3,0.05,0.0749,0.15,33143.75,11293.1,0.0,0.0,338.4,361.5,665.7,382.1,12.6,32.85,0.07,6.91,0.0,39.82,35.59,0.07,7.72,0.0,43.38,37012846.9,546605.2,11855262.0,3852852.6,0.0,32433.4,20692549.0,0.0,33144.5,0.0,0.0,0.0,0.0,0.0,0.0,483764.0,62841.2,0.0,0.0,0.0,0.0,0.0,1004.0,0.0,0.0,41.1,7789.7,0.0,1211.6,0.0,0.0,1401.0,1459.2,0.0,221.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT,usa,2026,18118158.1,17318382.0,16452462.9,559.0,10920034.5,559.0,0.0,799217.1,0.05,0.075,0.171,34904.51,3315.4,0.0,0.0,422.4,436.7,544.8,472.6,11.9,30.57,0.02,5.75,0.0,36.34,33.05,0.02,6.13,0.0,39.21,28217529.5,6398347.4,0.0,10826048.1,0.0,0.0,4955.6,0.0,2856.4,10914787.3,0.0,0.0,6321729.2,0.0,0.0,31630.8,44987.3,0.0,434.3,70100.4,10.6,0.0,1809.0,0.0,0.0,31.2,40.0,0.0,410.7,0.0,2859.8,0.0,52.0,0.0,17.0,0.0,1516.5,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,usa,2026,151249668.8,150364866.9,142846623.6,165848.6,137930020.9,0.0,165848.6,718953.3,0.05,0.0749,0.15,36639.48,34753.2,0.0,0.0,367.8,370.7,689.5,377.1,48.6,34.83,0.04,7.92,0.0,42.78,37.73,0.05,8.82,0.0,46.6,132397756.0,12434846.0,40929019.6,37289197.0,0.0,600.7,35103361.0,0.0,218819.2,4542813.6,0.0,1746275.7,1328266.8,0.0,0.0,9736561.6,1370017.7,132823.1,0.0,0.0,0.0,269.4,9348.0,0.0,0.0,907.9,5819.4,0.0,5967.2,0.0,1830.3,5149.6,95.1,86.0,4929.6,0.0,391.3,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,usa,2026,16084213.6,15501770.5,14726682.0,0.0,365807.9,0.0,0.0,582443.1,0.05,0.0749,0.15,44832.79,3036.8,6.1,7597.9,467.7,509.1,737.4,572.1,19.5,28.93,0.05,8.62,0.0,37.6,31.34,0.05,9.61,0.0,41.0,41565151.6,15135962.6,0.0,17546104.7,0.0,929.6,740.3,0.0,61366.8,2001294.9,0.0,0.0,15045218.2,0.0,0.0,0.0,90744.4,0.0,0.0,6818752.6,0.0,0.0,3489.8,0.0,0.0,62.4,5.3,0.0,519.6,0.0,557.0,0.0,35.2,0.0,0.0,0.0,4277.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,usa,2026,33746295.9,33199371.2,31539402.6,97788.5,21160290.3,97788.5,0.0,449136.1,0.0499,0.0749,0.136,35626.27,8121.6,0.0,0.0,350.0,392.2,754.9,386.9,10.5,29.62,0.04,7.72,0.0,37.37,32.14,0.04,8.71,0.0,40.89,29983027.5,12039081.0,6286280.0,10329763.7,0.0,509.3,126836.0,0.0,8964.2,1079866.9,0.0,27859.2,9410747.7,0.0,0.0,2518548.4,109784.7,0.0,83867.3,0.0,184.8,6.4,3376.6,0.0,0.0,66.1,338.2,0.0,907.0,0.0,283.6,770.0,38.7,0.0,1042.3,0.0,2558.2,369.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NH,usa,2026,11496440.8,11426025.8,10854724.5,4702.3,8576149.5,4702.3,0.0,65712.6,0.05,0.0749,0.15,16071.26,2581.9,76.0,799.6,20.2,21.8,529.8,39.6,0.3,33.89,0.03,3.29,0.0,37.21,36.7,0.03,3.66,0.0,40.39,16724097.7,2849876.4,10216421.4,0.0,0.0,0.0,806842.9,0.0,0.0,1425082.9,0.0,1421847.1,2654746.8,0.0,0.0,0.0,195129.5,0.0,4027.0,0.0,5.5,199.6,0.0,0.0,0.0,140.9,1258.0,0.0,0.0,0.0,493.0,1251.4,0.0,0.0,0.0,0.0,698.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NJ,usa,2026,85891069.8,83523747.8,79347560.5,2256778.0,73399666.5,1542608.2,714169.8,110543.9,0.05,0.0749,0.15,34861.99,22397.1,0.0,0.0,216.4,237.5,627.2,112.2,18.5,32.31,0.03,8.12,2.18,42.63,35.13,0.03,9.37,2.35,46.88,87764129.8,10124081.3,28054103.0,0.0,0.0,15055.8,46388764.4,0.0,614730.8,0.0,0.0,673316.8,17963.7,4392912.4,0.0,1663814.2,4049391.0,570123.2,1323954.5,0.0,1533.3,154.5,0.0,0.0,0.0,2833.2,9107.4,0.0,2572.8,0.0,0.0,3500.2,362.3,420.0,891.4,1105.9,7.6,3086.6,5040.0,0.0,5.8,0.41,0.0,0.04,0.0,0.0,0.0,0.0
NM,usa,2026,28947399.1,28407274.9,26986911.2,51023.2,16726828.7,51023.2,0.0,489100.9,0.05,0.0749,0.1353,35945.18,6024.5,26130.6,20179.1,621.7,586.7,544.9,486.3,20.9,29.99,0.03,6.59,0.0,36.61,32.46,0.03,7.31,0.0,39.8,33637429.8,11680446.3,0.0,18628596.2,0.0,3305.0,3060065.9,0.0,19187.7,202105.9,0.0,0.0,9362783.4,0.0,2184.6,1490929.7,824548.6,0.0,43722.7,0.0,57.1,0.0,2836.5,0.0,1.0,424.7,1414.6,0.0,912.7,0.0,79.9,0.0,129.0,0.0,581.4,0.0,2380.4,130.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,usa,2026,43048965.6,42441275.8,40319212.1,37901.7,32488110.0,37901.7,0.0,569788.1,0.0499,0.0749,0.132,41811.6,10226.5,885.0,0.0,276.5,278.7,534.3,239.6,14.1,33.24,0.02,9.03,0.0,42.28,35.96,0.02,10.07,0.0,46.05,51022037.3,9953165.9,0.0,1384739.9,0.0,0.0,33090332.7,0.0,9879.0,2176632.6,4331075.0,43394.4,399863.1,0.0,545632.9,7997548.9,1010120.9,0.0,32817.6,0.0,45.9,9.8,218.4,0.0,178.5,524.6,7499.5,0.0,1122.6,586.2,829.6,0.0,108.0,0.0,3136.5,0.0,150.0,91.8,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
