Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
WaveWatchIII,0,Hawaii,21.76 N,157.9 W,0,-10,0,-,s,deg,s,deg,s,W/m,s,m,-,0,v1.10
wave height,wave period,Year,Month,Day,Hour,Minute,,,,,,,,,,,,,
2.19,14.405,2019,4,13,6,0,,,,,,,,,,,,,
2.19,14.415,2019,4,13,9,0,,,,,,,,,,,,,
2.19,14.405,2019,4,13,12,0,,,,,,,,,,,,,
2.19,14.415,2019,4,13,15,0,,,,,,,,,,,,,
2.19,14.405,2019,4,13,18,0,,,,,,,,,,,,,
2.19,14.42,2019,4,13,21,0,,,,,,,,,,,,,
2.19,14.41,2019,4,14,0,0,,,,,,,,,,,,,
2.19,14.415,2019,4,14,3,0,,,,,,,,,,,,,
2.19,14.405,2019,4,14,6,0,,,,,,,,,,,,,
2.19,14.415,2019,4,14,9,0,,,,,,,,,,,,,
2.19,14.41,2019,4,14,12,0,,,,,,,,,,,,,
2.19,14.42,2019,4,14,15,0,,,,,,,,,,,,,
2.19,14.405,2019,4,14,18,0,,,,,,,,,,,,,
2.19,14.42,2019,4,14,21,0,,,,,,,,,,,,,
2.19,14.41,2019,4,15,0,0,,,,,,,,,,,,,
2.19,14.42,2019,4,15,3,0,,,,,,,,,,,,,
2.19,14.41,2019,4,15,6,0,,,,,,,,,,,,,
2.19,14.42,2019,4,15,9,0,,,,,,,,,,,,,
2.19,14.41,2019,4,15,12,0,,,,,,,,,,,,,
2.19,14.415,2019,4,15,15,0,,,,,,,,,,,,,
2.19,14.405,2019,4,15,18,0,,,,,,,,,,,,,
2.19,14.42,2019,4,15,21,0,,,,,,,,,,,,,
2.19,14.41,2019,4,16,0,0,,,,,,,,,,,,,
2.19,14.415,2019,4,16,3,0,,,,,,,,,,,,,
2.19,14.41,2019,4,16,6,0,,,,,,,,,,,,,
2.19,14.425,2019,4,16,9,0,,,,,,,,,,,,,
2.19,14.41,2019,4,16,12,0,,,,,,,,,,,,,
2.19,14.42,2019,4,16,15,0,,,,,,,,,,,,,
2.19,14.405,2019,4,16,18,0,,,,,,,,,,,,,
2.19,14.42,2019,4,16,21,0,,,,,,,,,,,,,
2.19,14.41,2019,4,17,0,0,,,,,,,,,,,,,
2.19,14.42,2019,4,17,3,0,,,,,,,,,,,,,
2.19,14.41,2019,4,17,6,0,,,,,,,,,,,,,
2.19,14.415,2019,4,17,9,0,,,,,,,,,,,,,
2.19,14.405,2019,4,17,12,0,,,,,,,,,,,,,
2.19,14.42,2019,4,17,15,0,,,,,,,,,,,,,
2.19,14.415,2019,4,17,18,0,,,,,,,,,,,,,
2.19,14.425,2019,4,17,21,0,,,,,,,,,,,,,
2.19,14.415,2019,4,18,0,0,,,,,,,,,,,,,
2.19,14.42,2019,4,18,3,0,,,,,,,,,,,,,
2.19,14.41,2019,4,18,6,0,,,,,,,,,,,,,
2.19,14.43,2019,4,18,9,0,,,,,,,,,,,,,
2.19,14.43,2019,4,18,12,0,,,,,,,,,,,,,
2.19,14.435,2019,4,18,15,0,,,,,,,,,,,,,
2.19,14.415,2019,4,18,18,0,,,,,,,,,,,,,
2.19,14.415,2019,4,18,21,0,,,,,,,,,,,,,
2.19,14.41,2019,4,19,0,0,,,,,,,,,,,,,
2.19,14.43,2019,4,19,3,0,,,,,,,,,,,,,
2.19,14.43,2019,4,19,6,0,,,,,,,,,,,,,
2.19,14.45,2019,4,19,9,0,,,,,,,,,,,,,
2.19,14.435,2019,4,19,12,0,,,,,,,,,,,,,
2.19,14.42,2019,4,19,15,0,,,,,,,,,,,,,
2.19,14.4,2019,4,19,18,0,,,,,,,,,,,,,
2.19,14.405,2019,4,19,21,0,,,,,,,,,,,,,
2.19,14.395,2019,4,20,0,0,,,,,,,,,,,,,
2.19,14.42,2019,4,20,3,0,,,,,,,,,,,,,
2.19,14.415,2019,4,20,6,0,,,,,,,,,,,,,
2.19,14.425,2019,4,20,9,0,,,,,,,,,,,,,
2.19,14.41,2019,4,20,12,0,,,,,,,,,,,,,
2.19,14.42,2019,4,20,15,0,,,,,,,,,,,,,
2.19,14.41,2019,4,20,18,0,,,,,,,,,,,,,
2.19,14.42,2019,4,20,21,0,,,,,,,,,,,,,
2.19,14.41,2019,4,21,0,0,,,,,,,,,,,,,
2.19,14.42,2019,4,21,3,0,,,,,,,,,,,,,
2.19,14.41,2019,4,21,6,0,,,,,,,,,,,,,
2.19,14.42,2019,4,21,9,0,,,,,,,,,,,,,
2.19,14.41,2019,4,21,12,0,,,,,,,,,,,,,
2.19,14.42,2019,4,21,15,0,,,,,,,,,,,,,
2.19,14.415,2019,4,21,18,0,,,,,,,,,,,,,
2.19,14.425,2019,4,21,21,0,,,,,,,,,,,,,
2.19,14.41,2019,4,22,0,0,,,,,,,,,,,,,
2.19,14.42,2019,4,22,3,0,,,,,,,,,,,,,
2.19,14.41,2019,4,22,6,0,,,,,,,,,,,,,
2.19,14.415,2019,4,22,9,0,,,,,,,,,,,,,
2.19,14.41,2019,4,22,12,0,,,,,,,,,,,,,
2.19,14.425,2019,4,22,15,0,,,,,,,,,,,,,
2.19,14.41,2019,4,22,18,0,,,,,,,,,,,,,
2.19,14.42,2019,4,22,21,0,,,,,,,,,,,,,
2.19,14.415,2019,4,23,0,0,,,,,,,,,,,,,
2.19,14.425,2019,4,23,3,0,,,,,,,,,,,,,
2.19,14.415,2019,4,23,6,0,,,,,,,,,,,,,
2.19,14.425,2019,4,23,9,0,,,,,,,,,,,,,
2.19,14.415,2019,4,23,12,0,,,,,,,,,,,,,
2.19,14.425,2019,4,23,15,0,,,,,,,,,,,,,
2.19,14.415,2019,4,23,18,0,,,,,,,,,,,,,
2.19,14.425,2019,4,23,21,0,,,,,,,,,,,,,
2.19,14.415,2019,4,24,0,0,,,,,,,,,,,,,
2.19,14.425,2019,4,24,3,0,,,,,,,,,,,,,
2.19,14.41,2019,4,24,6,0,,,,,,,,,,,,,
2.19,14.42,2019,4,24,9,0,,,,,,,,,,,,,
2.19,14.405,2019,4,24,12,0,,,,,,,,,,,,,
2.19,14.415,2019,4,24,15,0,,,,,,,,,,,,,
2.19,14.41,2019,4,24,18,0,,,,,,,,,,,,,
2.19,14.425,2019,4,24,21,0,,,,,,,,,,,,,
2.19,14.415,2019,4,25,0,0,,,,,,,,,,,,,
2.19,14.425,2019,4,25,3,0,,,,,,,,,,,,,
2.19,14.41,2019,4,25,6,0,,,,,,,,,,,,,
2.19,14.425,2019,4,25,9,0,,,,,,,,,,,,,
2.19,14.41,2019,4,25,12,0,,,,,,,,,,,,,
2.19,14.42,2019,4,25,15,0,,,,,,,,,,,,,
2.19,14.41,2019,4,25,18,0,,,,,,,,,,,,,
2.19,14.42,2019,4,25,21,0,,,,,,,,,,,,,
2.19,14.41,2019,4,26,0,0,,,,,,,,,,,,,
2.19,14.425,2019,4,26,3,0,,,,,,,,,,,,,
2.19,14.415,2019,4,26,6,0,,,,,,,,,,,,,
2.19,14.425,2019,4,26,9,0,,,,,,,,,,,,,
2.19,14.415,2019,4,26,12,0,,,,,,,,,,,,,
2.19,14.425,2019,4,26,15,0,,,,,,,,,,,,,
2.19,14.41,2019,4,26,18,0,,,,,,,,,,,,,
2.19,14.42,2019,4,26,21,0,,,,,,,,,,,,,
2.19,14.41,2019,4,27,0,0,,,,,,,,,,,,,
2.19,14.42,2019,4,27,3,0,,,,,,,,,,,,,
2.19,14.415,2019,4,27,6,0,,,,,,,,,,,,,
2.19,14.425,2019,4,27,9,0,,,,,,,,,,,,,
2.19,14.41,2019,4,27,12,0,,,,,,,,,,,,,
2.19,14.425,2019,4,27,15,0,,,,,,,,,,,,,
2.19,14.41,2019,4,27,18,0,,,,,,,,,,,,,
2.19,14.42,2019,4,27,21,0,,,,,,,,,,,,,
2.19,14.415,2019,4,28,0,0,,,,,,,,,,,,,
2.19,14.425,2019,4,28,3,0,,,,,,,,,,,,,
2.19,14.41,2019,4,28,6,0,,,,,,,,,,,,,
2.19,14.42,2019,4,28,9,0,,,,,,,,,,,,,
2.19,14.415,2019,4,28,12,0,,,,,,,,,,,,,
2.19,14.425,2019,4,28,15,0,,,,,,,,,,,,,
2.19,14.41,2019,4,28,18,0,,,,,,,,,,,,,
2.19,14.425,2019,4,28,21,0,,,,,,,,,,,,,
2.19,14.41,2019,4,29,0,0,,,,,,,,,,,,,
2.19,14.42,2019,4,29,3,0,,,,,,,,,,,,,
2.19,14.415,2019,4,29,6,0,,,,,,,,,,,,,
2.19,14.42,2019,4,29,9,0,,,,,,,,,,,,,
2.19,14.405,2019,4,29,12,0,,,,,,,,,,,,,
2.19,14.42,2019,4,29,15,0,,,,,,,,,,,,,
2.19,14.41,2019,4,29,18,0,,,,,,,,,,,,,
2.19,14.42,2019,4,29,21,0,,,,,,,,,,,,,
2.19,14.415,2019,4,30,0,0,,,,,,,,,,,,,
2.19,14.425,2019,4,30,3,0,,,,,,,,,,,,,
2.19,14.41,2019,4,30,6,0,,,,,,,,,,,,,
2.19,14.42,2019,4,30,9,0,,,,,,,,,,,,,
2.19,14.415,2019,4,30,12,0,,,,,,,,,,,,,
2.19,14.42,2019,4,30,15,0,,,,,,,,,,,,,
2.19,14.41,2019,4,30,18,0,,,,,,,,,,,,,
2.19,14.425,2019,4,30,21,0,,,,,,,,,,,,,
2.195,14.41,2019,5,1,0,0,,,,,,,,,,,,,
2.205,14.42,2019,5,1,3,0,,,,,,,,,,,,,
2.215,14.425,2019,5,1,6,0,,,,,,,,,,,,,
2.245,14.465,2019,5,1,9,0,,,,,,,,,,,,,
2.275,14.48,2019,5,1,12,0,,,,,,,,,,,,,
2.28,14.5,2019,5,1,15,0,,,,,,,,,,,,,
2.28,14.515,2019,5,1,18,0,,,,,,,,,,,,,
2.28,14.565,2019,5,1,21,0,,,,,,,,,,,,,
2.285,14.595,2019,5,2,0,0,,,,,,,,,,,,,
2.3,14.65,2019,5,2,3,0,,,,,,,,,,,,,
2.315,14.66,2019,5,2,6,0,,,,,,,,,,,,,
2.335,14.69,2019,5,2,9,0,,,,,,,,,,,,,
2.36,14.68,2019,5,2,12,0,,,,,,,,,,,,,
2.365,14.685,2019,5,2,15,0,,,,,,,,,,,,,
2.35,14.635,2019,5,2,18,0,,,,,,,,,,,,,
2.325,14.61,2019,5,2,21,0,,,,,,,,,,,,,
2.265,14.48,2019,5,3,0,0,,,,,,,,,,,,,
2.19,14.315,2019,5,3,3,0,,,,,,,,,,,,,
2.105,14.09,2019,5,3,6,0,,,,,,,,,,,,,
2.03,13.915,2019,5,3,9,0,,,,,,,,,,,,,
1.975,13.83,2019,5,3,12,0,,,,,,,,,,,,,
1.94,13.8,2019,5,3,15,0,,,,,,,,,,,,,
1.925,13.795,2019,5,3,18,0,,,,,,,,,,,,,
1.915,13.8,2019,5,3,21,0,,,,,,,,,,,,,
1.905,13.785,2019,5,4,0,0,,,,,,,,,,,,,
1.89,13.755,2019,5,4,3,0,,,,,,,,,,,,,
1.865,13.715,2019,5,4,6,0,,,,,,,,,,,,,
1.835,13.69,2019,5,4,9,0,,,,,,,,,,,,,
1.81,13.655,2019,5,4,12,0,,,,,,,,,,,,,
1.825,13.6,2019,5,4,15,0,,,,,,,,,,,,,
1.91,13.505,2019,5,4,18,0,,,,,,,,,,,,,
1.965,13.39,2019,5,4,21,0,,,,,,,,,,,,,
1.91,13.26,2019,5,5,0,0,,,,,,,,,,,,,
1.865,13.07,2019,5,5,3,0,,,,,,,,,,,,,
1.985,12.81,2019,5,5,6,0,,,,,,,,,,,,,
2.08,12.64,2019,5,5,9,0,,,,,,,,,,,,,
2.24,12.53,2019,5,5,12,0,,,,,,,,,,,,,
2.355,11.19,2019,5,5,15,0,,,,,,,,,,,,,
2.34,9.135,2019,5,5,18,0,,,,,,,,,,,,,
2.295,10.165,2019,5,5,21,0,,,,,,,,,,,,,
2.235,11.54,2019,5,6,0,0,,,,,,,,,,,,,
2.18,11.245,2019,5,6,3,0,,,,,,,,,,,,,
2.085,10.73,2019,5,6,6,0,,,,,,,,,,,,,
1.965,10.51,2019,5,6,9,0,,,,,,,,,,,,,
1.84,10.345,2019,5,6,12,0,,,,,,,,,,,,,
1.72,10.08,2019,5,6,15,0,,,,,,,,,,,,,
1.615,9.81,2019,5,6,18,0,,,,,,,,,,,,,
1.555,9.66,2019,5,6,21,0,,,,,,,,,,,,,
1.525,9.495,2019,5,7,0,0,,,,,,,,,,,,,
1.525,9.27,2019,5,7,3,0,,,,,,,,,,,,,
1.545,9.54,2019,5,7,6,0,,,,,,,,,,,,,
1.56,10.045,2019,5,7,9,0,,,,,,,,,,,,,
1.505,9.565,2019,5,7,12,0,,,,,,,,,,,,,
1.425,9.135,2019,5,7,15,0,,,,,,,,,,,,,
1.36,8.89,2019,5,7,18,0,,,,,,,,,,,,,
1.34,8.735,2019,5,7,21,0,,,,,,,,,,,,,
1.35,8.67,2019,5,8,0,0,,,,,,,,,,,,,
1.34,8.66,2019,5,8,3,0,,,,,,,,,,,,,
1.315,8.605,2019,5,8,6,0,,,,,,,,,,,,,
1.315,8.55,2019,5,8,9,0,,,,,,,,,,,,,
1.335,10.595,2019,5,8,12,0,,,,,,,,,,,,,
1.345,13.945,2019,5,8,15,0,,,,,,,,,,,,,
1.35,13.5,2019,5,8,18,0,,,,,,,,,,,,,
1.35,13.155,2019,5,8,21,0,,,,,,,,,,,,,
1.355,12.715,2019,5,9,0,0,,,,,,,,,,,,,
1.365,12.385,2019,5,9,3,0,,,,,,,,,,,,,
1.385,12.035,2019,5,9,6,0,,,,,,,,,,,,,
1.405,11.7,2019,5,9,9,0,,,,,,,,,,,,,
1.41,11.54,2019,5,9,12,0,,,,,,,,,,,,,
1.42,11.515,2019,5,9,15,0,,,,,,,,,,,,,
1.425,11.51,2019,5,9,18,0,,,,,,,,,,,,,
1.43,11.525,2019,5,9,21,0,,,,,,,,,,,,,
1.43,11.515,2019,5,10,0,0,,,,,,,,,,,,,
1.43,11.415,2019,5,10,3,0,,,,,,,,,,,,,
1.435,11.285,2019,5,10,6,0,,,,,,,,,,,,,
1.465,11.215,2019,5,10,9,0,,,,,,,,,,,,,
1.5,11.155,2019,5,10,12,0,,,,,,,,,,,,,
1.505,11.08,2019,5,10,15,0,,,,,,,,,,,,,
1.48,11.015,2019,5,10,18,0,,,,,,,,,,,,,
1.445,10.925,2019,5,10,21,0,,,,,,,,,,,,,
1.395,10.81,2019,5,11,0,0,,,,,,,,,,,,,
1.365,10.645,2019,5,11,3,0,,,,,,,,,,,,,
1.34,10.46,2019,5,11,6,0,,,,,,,,,,,,,
1.325,10.35,2019,5,11,9,0,,,,,,,,,,,,,
1.315,10.28,2019,5,11,12,0,,,,,,,,,,,,,
1.3,10.2,2019,5,11,15,0,,,,,,,,,,,,,
1.26,10.085,2019,5,11,18,0,,,,,,,,,,,,,
1.23,9.91,2019,5,11,21,0,,,,,,,,,,,,,
1.205,9.75,2019,5,12,0,0,,,,,,,,,,,,,
1.185,9.64,2019,5,12,3,0,,,,,,,,,,,,,
1.155,9.53,2019,5,12,6,0,,,,,,,,,,,,,
1.105,9.38,2019,5,12,9,0,,,,,,,,,,,,,
1.065,9.17,2019,5,12,12,0,,,,,,,,,,,,,
1.03,9.02,2019,5,12,15,0,,,,,,,,,,,,,
1.02,8.97,2019,5,12,18,0,,,,,,,,,,,,,
1.025,9.045,2019,5,12,21,0,,,,,,,,,,,,,
1.03,9.455,2019,5,13,0,0,,,,,,,,,,,,,
1.03,9.775,2019,5,13,3,0,,,,,,,,,,,,,
1.03,9.72,2019,5,13,6,0,,,,,,,,,,,,,
1.01,9.53,2019,5,13,9,0,,,,,,,,,,,,,
1,9.37,2019,5,13,12,0,,,,,,,,,,,,,
1,9.235,2019,5,13,15,0,,,,,,,,,,,,,
1.02,9.2,2019,5,13,18,0,,,,,,,,,,,,,
1.03,9.24,2019,5,13,21,0,,,,,,,,,,,,,
1.03,9.23,2019,5,14,0,0,,,,,,,,,,,,,
1.03,9.155,2019,5,14,3,0,,,,,,,,,,,,,
1.04,9.06,2019,5,14,6,0,,,,,,,,,,,,,
1.075,8.935,2019,5,14,9,0,,,,,,,,,,,,,
1.115,8.755,2019,5,14,12,0,,,,,,,,,,,,,
1.125,9.02,2019,5,14,15,0,,,,,,,,,,,,,
1.115,9.605,2019,5,14,18,0,,,,,,,,,,,,,
1.105,9.49,2019,5,14,21,0,,,,,,,,,,,,,
1.1,9.29,2019,5,15,0,0,,,,,,,,,,,,,
1.1,9.055,2019,5,15,3,0,,,,,,,,,,,,,
1.125,8.95,2019,5,15,6,0,,,,,,,,,,,,,
1.195,8.87,2019,5,15,9,0,,,,,,,,,,,,,
1.25,8.755,2019,5,15,12,0,,,,,,,,,,,,,
1.26,8.61,2019,5,15,15,0,,,,,,,,,,,,,
1.245,8.535,2019,5,15,18,0,,,,,,,,,,,,,
1.215,8.5,2019,5,15,21,0,,,,,,,,,,,,,
1.195,8.48,2019,5,16,0,0,,,,,,,,,,,,,
1.195,8.445,2019,5,16,3,0,,,,,,,,,,,,,
1.22,7.245,2019,5,16,6,0,,,,,,,,,,,,,
1.3,5.34,2019,5,16,9,0,,,,,,,,,,,,,
1.34,5.535,2019,5,16,12,0,,,,,,,,,,,,,
1.33,5.71,2019,5,16,15,0,,,,,,,,,,,,,
1.275,5.8,2019,5,16,18,0,,,,,,,,,,,,,
1.2,5.83,2019,5,16,21,0,,,,,,,,,,,,,
1.135,5.82,2019,5,17,0,0,,,,,,,,,,,,,
1.1,5.775,2019,5,17,3,0,,,,,,,,,,,,,
1.1,5.625,2019,5,17,6,0,,,,,,,,,,,,,
1.135,5.46,2019,5,17,9,0,,,,,,,,,,,,,
1.155,5.48,2019,5,17,12,0,,,,,,,,,,,,,
1.18,5.625,2019,5,17,15,0,,,,,,,,,,,,,
1.19,5.675,2019,5,17,18,0,,,,,,,,,,,,,
1.19,5.635,2019,5,17,21,0,,,,,,,,,,,,,
1.185,5.55,2019,5,18,0,0,,,,,,,,,,,,,
1.17,5.455,2019,5,18,3,0,,,,,,,,,,,,,
1.15,5.37,2019,5,18,6,0,,,,,,,,,,,,,
1.15,5.315,2019,5,18,9,0,,,,,,,,,,,,,
1.195,5.31,2019,5,18,12,0,,,,,,,,,,,,,
1.255,8.165,2019,5,18,15,0,,,,,,,,,,,,,
1.31,12.78,2019,5,18,18,0,,,,,,,,,,,,,
1.345,12.34,2019,5,18,21,0,,,,,,,,,,,,,
1.38,11.91,2019,5,19,0,0,,,,,,,,,,,,,
1.435,11.57,2019,5,19,3,0,,,,,,,,,,,,,
1.515,11.25,2019,5,19,6,0,,,,,,,,,,,,,
1.565,11.065,2019,5,19,9,0,,,,,,,,,,,,,
1.565,10.96,2019,5,19,12,0,,,,,,,,,,,,,
1.505,10.935,2019,5,19,15,0,,,,,,,,,,,,,
1.45,10.94,2019,5,19,18,0,,,,,,,,,,,,,
1.445,10.915,2019,5,19,21,0,,,,,,,,,,,,,
1.54,9.13,2019,5,20,0,0,,,,,,,,,,,,,
1.65,6.205,2019,5,20,3,0,,,,,,,,,,,,,
1.67,6.36,2019,5,20,6,0,,,,,,,,,,,,,
1.63,6.365,2019,5,20,9,0,,,,,,,,,,,,,
1.54,7.785,2019,5,20,12,0,,,,,,,,,,,,,
1.435,10.17,2019,5,20,15,0,,,,,,,,,,,,,
1.355,9.985,2019,5,20,18,0,,,,,,,,,,,,,
1.29,9.725,2019,5,20,21,0,,,,,,,,,,,,,
1.245,9.55,2019,5,21,0,0,,,,,,,,,,,,,
1.22,9.455,2019,5,21,3,0,,,,,,,,,,,,,
1.21,9.195,2019,5,21,6,0,,,,,,,,,,,,,
1.175,8.72,2019,5,21,9,0,,,,,,,,,,,,,
1.135,8.43,2019,5,21,12,0,,,,,,,,,,,,,
1.085,8.27,2019,5,21,15,0,,,,,,,,,,,,,
1.06,8.14,2019,5,21,18,0,,,,,,,,,,,,,
1.06,8.03,2019,5,21,21,0,,,,,,,,,,,,,
1.085,8.02,2019,5,22,0,0,,,,,,,,,,,,,
1.115,8.19,2019,5,22,3,0,,,,,,,,,,,,,
1.145,8.53,2019,5,22,6,0,,,,,,,,,,,,,
1.165,8.625,2019,5,22,9,0,,,,,,,,,,,,,
1.19,8.61,2019,5,22,12,0,,,,,,,,,,,,,
1.22,8.555,2019,5,22,15,0,,,,,,,,,,,,,
1.28,8.48,2019,5,22,18,0,,,,,,,,,,,,,
1.31,8.415,2019,5,22,21,0,,,,,,,,,,,,,
1.325,8.395,2019,5,23,0,0,,,,,,,,,,,,,
1.33,8.485,2019,5,23,3,0,,,,,,,,,,,,,
1.355,8.65,2019,5,23,6,0,,,,,,,,,,,,,
1.38,8.615,2019,5,23,9,0,,,,,,,,,,,,,
1.37,8.56,2019,5,23,12,0,,,,,,,,,,,,,
1.345,8.58,2019,5,23,15,0,,,,,,,,,,,,,
1.395,8.59,2019,5,23,18,0,,,,,,,,,,,,,
1.535,8.495,2019,5,23,21,0,,,,,,,,,,,,,
1.655,8.37,2019,5,24,0,0,,,,,,,,,,,,,
1.685,8.295,2019,5,24,3,0,,,,,,,,,,,,,
1.645,8.275,2019,5,24,6,0,,,,,,,,,,,,,
1.59,8.295,2019,5,24,9,0,,,,,,,,,,,,,
1.535,8.32,2019,5,24,12,0,,,,,,,,,,,,,
1.49,8.34,2019,5,24,15,0,,,,,,,,,,,,,
1.56,8.4,2019,5,24,18,0,,,,,,,,,,,,,
1.825,8.465,2019,5,24,21,0,,,,,,,,,,,,,
2.02,8.55,2019,5,25,0,0,,,,,,,,,,,,,
2.065,8.645,2019,5,25,3,0,,,,,,,,,,,,,
2.11,8.805,2019,5,25,6,0,,,,,,,,,,,,,
2.17,9,2019,5,25,9,0,,,,,,,,,,,,,
2.215,9.105,2019,5,25,12,0,,,,,,,,,,,,,
2.24,9.165,2019,5,25,15,0,,,,,,,,,,,,,
2.265,9.165,2019,5,25,18,0,,,,,,,,,,,,,
2.245,9.19,2019,5,25,21,0,,,,,,,,,,,,,
2.19,9.185,2019,5,26,0,0,,,,,,,,,,,,,
2.135,9.215,2019,5,26,3,0,,,,,,,,,,,,,
2.1,10.14,2019,5,26,6,0,,,,,,,,,,,,,
2.08,11.76,2019,5,26,9,0,,,,,,,,,,,,,
2.075,11.745,2019,5,26,12,0,,,,,,,,,,,,,
2.07,11.68,2019,5,26,15,0,,,,,,,,,,,,,
2.06,11.555,2019,5,26,18,0,,,,,,,,,,,,,
2.025,11.325,2019,5,26,21,0,,,,,,,,,,,,,
1.97,11.07,2019,5,27,0,0,,,,,,,,,,,,,
1.9,10.93,2019,5,27,3,0,,,,,,,,,,,,,
1.845,10.715,2019,5,27,6,0,,,,,,,,,,,,,
1.795,10.385,2019,5,27,9,0,,,,,,,,,,,,,
1.75,10.225,2019,5,27,12,0,,,,,,,,,,,,,
1.705,9.6,2019,5,27,15,0,,,,,,,,,,,,,
1.65,8.615,2019,5,27,18,0,,,,,,,,,,,,,
1.615,8.56,2019,5,27,21,0,,,,,,,,,,,,,
1.595,8.945,2019,5,28,0,0,,,,,,,,,,,,,
1.58,9.71,2019,5,28,3,0,,,,,,,,,,,,,
1.575,9.955,2019,5,28,6,0,,,,,,,,,,,,,
1.565,10.515,2019,5,28,9,0,,,,,,,,,,,,,
1.535,10.72,2019,5,28,12,0,,,,,,,,,,,,,
1.495,10.63,2019,5,28,15,0,,,,,,,,,,,,,
1.45,10.48,2019,5,28,18,0,,,,,,,,,,,,,
1.39,10.33,2019,5,28,21,0,,,,,,,,,,,,,
1.355,10.215,2019,5,29,0,0,,,,,,,,,,,,,
1.34,10.095,2019,5,29,3,0,,,,,,,,,,,,,
1.29,9.875,2019,5,29,6,0,,,,,,,,,,,,,
1.235,9.61,2019,5,29,9,0,,,,,,,,,,,,,
1.185,9.555,2019,5,29,12,0,,,,,,,,,,,,,
1.165,9.56,2019,5,29,15,0,,,,,,,,,,,,,
1.175,9.625,2019,5,29,18,0,,,,,,,,,,,,,
1.2,10.08,2019,5,29,21,0,,,,,,,,,,,,,
1.215,10.555,2019,5,30,0,0,,,,,,,,,,,,,
1.23,10.27,2019,5,30,3,0,,,,,,,,,,,,,
1.26,10.145,2019,5,30,6,0,,,,,,,,,,,,,
1.3,10.67,2019,5,30,9,0,,,,,,,,,,,,,
1.365,11.625,2019,5,30,12,0,,,,,,,,,,,,,
1.41,11.305,2019,5,30,15,0,,,,,,,,,,,,,
1.44,10.97,2019,5,30,18,0,,,,,,,,,,,,,
1.49,10.795,2019,5,30,21,0,,,,,,,,,,,,,
1.525,10.61,2019,5,31,0,0,,,,,,,,,,,,,
1.53,10.5,2019,5,31,3,0,,,,,,,,,,,,,
1.515,10.485,2019,5,31,6,0,,,,,,,,,,,,,
1.495,10.54,2019,5,31,9,0,,,,,,,,,,,,,
1.485,10.585,2019,5,31,12,0,,,,,,,,,,,,,
1.475,10.44,2019,5,31,15,0,,,,,,,,,,,,,
1.535,9.045,2019,5,31,18,0,,,,,,,,,,,,,
1.685,6.975,2019,5,31,21,0,,,,,,,,,,,,,
1.85,8.515,2018,6,1,0,0,,,,,,,,,,,,,
1.825,8.485,2018,6,1,3,0,,,,,,,,,,,,,
1.795,8.48,2018,6,1,6,0,,,,,,,,,,,,,
1.74,8.49,2018,6,1,9,0,,,,,,,,,,,,,
1.7,8.515,2018,6,1,12,0,,,,,,,,,,,,,
1.645,8.53,2018,6,1,15,0,,,,,,,,,,,,,
1.61,8.605,2018,6,1,18,0,,,,,,,,,,,,,
1.62,8.655,2018,6,1,21,0,,,,,,,,,,,,,
1.725,8.675,2018,6,2,0,0,,,,,,,,,,,,,
1.84,8.655,2018,6,2,3,0,,,,,,,,,,,,,
1.87,8.745,2018,6,2,6,0,,,,,,,,,,,,,
1.86,8.88,2018,6,2,9,0,,,,,,,,,,,,,
1.88,8.935,2018,6,2,12,0,,,,,,,,,,,,,
1.885,8.93,2018,6,2,15,0,,,,,,,,,,,,,
1.88,8.875,2018,6,2,18,0,,,,,,,,,,,,,
1.84,8.78,2018,6,2,21,0,,,,,,,,,,,,,
1.755,8.675,2018,6,3,0,0,,,,,,,,,,,,,
1.67,8.605,2018,6,3,3,0,,,,,,,,,,,,,
1.61,8.54,2018,6,3,6,0,,,,,,,,,,,,,
1.58,8.495,2018,6,3,9,0,,,,,,,,,,,,,
1.585,8.45,2018,6,3,12,0,,,,,,,,,,,,,
1.61,8.38,2018,6,3,15,0,,,,,,,,,,,,,
1.655,8.275,2018,6,3,18,0,,,,,,,,,,,,,
1.735,8.055,2018,6,3,21,0,,,,,,,,,,,,,
1.815,7.835,2018,6,4,0,0,,,,,,,,,,,,,
1.92,7.77,2018,6,4,3,0,,,,,,,,,,,,,
2.02,7.76,2018,6,4,6,0,,,,,,,,,,,,,
2.035,7.805,2018,6,4,9,0,,,,,,,,,,,,,
1.965,7.785,2018,6,4,12,0,,,,,,,,,,,,,
1.87,7.77,2018,6,4,15,0,,,,,,,,,,,,,
1.87,7.72,2018,6,4,18,0,,,,,,,,,,,,,
1.935,7.645,2018,6,4,21,0,,,,,,,,,,,,,
1.94,7.61,2018,6,5,0,0,,,,,,,,,,,,,
1.91,7.61,2018,6,5,3,0,,,,,,,,,,,,,
1.95,7.56,2018,6,5,6,0,,,,,,,,,,,,,
2,7.54,2018,6,5,9,0,,,,,,,,,,,,,
2.01,7.575,2018,6,5,12,0,,,,,,,,,,,,,
1.965,7.635,2018,6,5,15,0,,,,,,,,,,,,,
1.93,7.65,2018,6,5,18,0,,,,,,,,,,,,,
