Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Version
WIND Toolkit data from NREL downloaded on 2023-5-12,0,Hawaii,28.9615593,-97.99554443,0,-10,0,-,v1.10
Year,Month,Day,Hour,Minute,Temp,Pressure,Speed,Direction,
2019,2,26,5,0,20.2,0.996,6.9,35,
2019,2,26,6,0,20.2,0.997,6.7,43,
2019,2,26,7,0,20.1,0.997,6.5,47,
2019,2,26,8,0,20.1,0.998,6.5,44,
2019,2,26,9,0,20.1,0.998,5.6,45,
2019,2,26,10,0,20,0.998,5.3,48,
2019,2,26,11,0,19.9,0.998,4.9,48,
2019,2,26,12,0,19.8,0.997,4.5,42,
2019,2,26,13,0,19.8,0.997,4.3,39,
2019,2,26,14,0,19.8,0.997,5,31,
2019,2,26,15,0,19.8,0.997,5.1,27,
2019,2,26,16,0,19.6,0.997,6.4,15,
2019,2,26,17,0,19.7,0.998,6.6,17,
2019,2,26,18,0,19.7,0.998,6.3,8,
2019,2,26,19,0,19.5,0.999,6,4,
2019,2,26,20,0,19.5,0.999,6,12,
2019,2,26,21,0,19.6,0.999,5.6,13,
2019,2,26,22,0,19.6,0.999,5.9,7,
2019,2,26,23,0,19.6,0.998,6,10,
2019,2,27,0,0,19.5,0.997,6.5,14,
2019,2,27,1,0,19.5,0.997,6.4,14,
2019,2,27,2,0,19.4,0.996,6.8,10,
2019,2,27,3,0,19.6,0.997,6.8,15,
2019,2,27,4,0,19.5,0.998,7.4,31,
2019,2,27,5,0,19.1,0.998,8,33,
2019,2,27,6,0,19.3,0.999,8.5,25,
2019,2,27,7,0,19.1,0.999,8.9,21,
2019,2,27,8,0,19,1,8.5,22,
2019,2,27,9,0,18.8,1,9.3,17,
2019,2,27,10,0,18.8,1,8.7,18,
2019,2,27,11,0,18.9,0.999,7.9,8,
2019,2,27,12,0,18.7,0.999,10.1,12,
2019,2,27,13,0,18.7,0.999,8.4,6,
2019,2,27,14,0,18.1,0.999,8.6,6,
2019,2,27,15,0,18.2,0.999,8,14,
2019,2,27,16,0,18.2,0.999,8.7,14,
2019,2,27,17,0,18.4,1,10.8,10,
2019,2,27,18,0,18.5,1,8.6,22,
2019,2,27,19,0,18.2,1,8.7,17,
2019,2,27,20,0,18.3,1.001,10.6,21,
2019,2,27,21,0,18.9,1,8.2,32,
2019,2,27,22,0,17.8,1,10.2,37,
2019,2,27,23,0,18.9,0.999,9.1,29,
2019,2,28,0,0,19,0.998,10.3,25,
2019,2,28,1,0,19,0.998,10.5,9,
2019,2,28,2,0,18.7,0.997,10.5,20,
2019,2,28,3,0,18.5,0.998,10.3,18,
2019,2,28,4,0,18.2,0.999,10.8,18,
2019,2,28,5,0,18,1,10.4,17,
2019,2,28,6,0,17.8,1,10.4,21,
2019,2,28,7,0,17.6,1.001,9.4,18,
2019,2,28,8,0,17.3,1.001,8.9,25,
2019,2,28,9,0,17.3,1.001,9.3,31,
2019,2,28,10,0,17.5,1.001,8.8,25,
2019,2,28,11,0,17.5,1.001,8.6,15,
2019,2,28,12,0,17.4,1,7.9,24,
2019,2,28,13,0,17.4,1,7.8,22,
2019,2,28,14,0,17.3,1,9.3,23,
2019,2,28,15,0,17.3,1,8.2,15,
2019,2,28,16,0,17.6,1,8.6,12,
2019,2,28,17,0,17.8,1,9.4,1,
2019,2,28,18,0,17.9,1.001,8.8,3,
2019,2,28,19,0,17.8,1.001,7.8,7,
2019,2,28,20,0,16.9,1.001,7.7,4,
2019,2,28,21,0,17.8,1.001,7.2,359,
2019,2,28,22,0,17.9,1,7.3,3,
2019,2,28,23,0,17.8,0.999,7,2,
2019,3,1,0,0,18.2,0.998,6.5,2,
2019,3,1,1,0,18.3,0.998,6.9,7,
2019,3,1,2,0,18.4,0.998,6.4,354,
2019,3,1,3,0,17.5,0.998,9.4,357,
2019,3,1,4,0,17.8,0.999,8.1,15,
2019,3,1,5,0,17.6,1,8.2,19,
2019,3,1,6,0,17.8,1.001,8.5,4,
2019,3,1,7,0,17.6,1,7.8,14,
2019,3,1,8,0,17.7,1,8.2,20,
2019,3,1,9,0,17.7,1,7.6,35,
2019,3,1,10,0,17.7,1,7.2,24,
2019,3,1,11,0,17.8,1,6.4,24,
2019,3,1,12,0,17.8,0.999,6.2,34,
2019,3,1,13,0,17.8,0.999,6.2,42,
2019,3,1,14,0,17.9,0.998,6,54,
2019,3,1,15,0,17.8,0.998,5.6,48,
2019,3,1,16,0,17.9,0.999,5.7,63,
2019,3,1,17,0,18.2,0.999,5.6,65,
2019,3,1,18,0,18.2,1,5.3,53,
2019,3,1,19,0,18.1,1,4.3,61,
2019,3,1,20,0,18.2,1.001,6.5,49,
2019,3,1,21,0,18.3,1.001,4.5,40,
2019,3,1,22,0,18.3,1,6,23,
2019,3,1,23,0,18.1,0.999,5.4,15,
2019,3,2,0,0,18.4,0.998,4.9,21,
2019,3,2,1,0,18.6,0.998,4.5,38,
2019,3,2,2,0,18.2,0.998,6.2,53,
2019,3,2,3,0,18.7,0.998,3.9,24,
2019,3,2,4,0,18.9,0.999,5.4,30,
2019,3,2,5,0,18.8,0.999,6.2,47,
2019,3,2,6,0,18.6,1,7.6,45,
2019,3,2,7,0,18.7,1,6.1,38,
2019,3,2,8,0,18.6,1.001,7,26,
2019,3,2,9,0,18.8,1.001,6.6,34,
2019,3,2,10,0,18.3,1.001,6.7,28,
2019,3,2,11,0,18.4,1,5.7,20,
2019,3,2,12,0,18.6,1,6.1,34,
2019,3,2,13,0,18.5,0.999,5,46,
2019,3,2,14,0,17.7,0.999,7.6,57,
2019,3,2,15,0,18.6,1,5.2,37,
2019,3,2,16,0,18.3,1,7.2,51,
2019,3,2,17,0,18.7,1.001,6.6,54,
2019,3,2,18,0,18.3,1.001,6.1,57,
2019,3,2,19,0,18.9,1.002,5.7,64,
2019,3,2,20,0,18.7,1.002,6.3,87,
2019,3,2,21,0,18.7,1.002,4.4,42,
2019,3,2,22,0,19.2,1.002,5.5,66,
2019,3,2,23,0,19.2,1,5.3,49,
2019,3,3,0,0,19.3,1,4.9,48,
2019,3,3,1,0,19.5,0.999,4.5,58,
2019,3,3,2,0,19.6,0.999,5.2,48,
2019,3,3,3,0,19.7,1,4.9,57,
2019,3,3,4,0,19.7,1.001,5.5,42,
2019,3,3,5,0,19.7,1.001,5.6,39,
2019,3,3,6,0,19.7,1.002,5.7,35,
2019,3,3,7,0,19.3,1.002,6.3,61,
2019,3,3,8,0,19.1,1.003,4.6,69,
2019,3,3,9,0,19.3,1.003,5.7,32,
2019,3,3,10,0,19.5,1.002,5.4,44,
2019,3,3,11,0,19.6,1.002,4.9,45,
2019,3,3,12,0,19.3,1.002,5.2,44,
2019,3,3,13,0,19.4,1.001,5.2,40,
2019,3,3,14,0,19.4,1.001,5,40,
2019,3,3,15,0,19.4,1.002,4.4,43,
2019,3,3,16,0,19.3,1.002,3.8,43,
2019,3,3,17,0,19.5,1.003,5.2,34,
2019,3,3,18,0,19.5,1.004,5,36,
2019,3,3,19,0,19.7,1.004,4.5,34,
2019,3,3,20,0,19.6,1.004,4,27,
2019,3,3,21,0,19.7,1.004,4.9,43,
2019,3,3,22,0,19.6,1.003,4.9,50,
2019,3,3,23,0,18.3,1.002,7.7,29,
2019,3,4,0,0,18.6,1.001,8.2,41,
2019,3,4,1,0,17.7,1.001,7.8,29,
2019,3,4,2,0,17.5,1.001,7.3,48,
2019,3,4,3,0,18.5,1.001,9.7,45,
2019,3,4,4,0,18.7,1.002,9.2,37,
2019,3,4,5,0,18.7,1.002,9.4,33,
2019,3,4,6,0,18.7,1.002,9.6,35,
2019,3,4,7,0,18.7,1.003,9.4,35,
2019,3,4,8,0,18.6,1.003,9.4,40,
2019,3,4,9,0,18.6,1.003,8,40,
2019,3,4,10,0,18.6,1.003,7.7,45,
2019,3,4,11,0,17.6,1.003,9.7,28,
2019,3,4,12,0,17.3,1.002,4.7,57,
2019,3,4,13,0,18.1,1.002,7.5,35,
2019,3,4,14,0,18.2,1.001,7.6,38,
2019,3,4,15,0,18.1,1.001,8.4,48,
2019,3,4,16,0,17.7,1.001,9.7,43,
2019,3,4,17,0,17.9,1.002,8.5,49,
2019,3,4,18,0,18,1.002,8.4,45,
2019,3,4,19,0,18,1.003,9,41,
2019,3,4,20,0,18,1.003,8.2,56,
2019,3,4,21,0,17.9,1.002,8.8,57,
2019,3,4,22,0,18.2,1.002,9.7,55,
2019,3,4,23,0,18,1.001,9.5,54,
2019,3,5,0,0,18,1,11.1,61,
2019,3,5,1,0,18.2,1,8.8,63,
2019,3,5,2,0,18.4,1,9.2,52,
2019,3,5,3,0,18.6,1,8.7,56,
2019,3,5,4,0,19,1,9.1,70,
2019,3,5,5,0,18.9,1,8.5,71,
2019,3,5,6,0,18.9,1.001,9.4,60,
2019,3,5,7,0,18.9,1.001,9.8,61,
2019,3,5,8,0,18.7,1.002,9.9,55,
2019,3,5,9,0,18.4,1.002,11.8,59,
2019,3,5,10,0,18.5,1.001,11.7,64,
2019,3,5,11,0,18.5,1.001,8.9,74,
2019,3,5,12,0,18.9,1.001,8.8,60,
2019,3,5,13,0,17.9,1,12.4,49,
2019,3,5,14,0,18.8,1,8.8,60,
2019,3,5,15,0,18.6,1,8.1,59,
2019,3,5,16,0,18.8,1,8.9,65,
2019,3,5,17,0,18.9,1.001,9.1,63,
2019,3,5,18,0,18.7,1.001,8.9,56,
2019,3,5,19,0,19,1.001,10.1,65,
2019,3,5,20,0,17.2,1.001,10.8,83,
2019,3,5,21,0,18.8,1.001,10.4,55,
2019,3,5,22,0,19.3,1.001,9.6,62,
2019,3,5,23,0,18.6,1,11.3,61,
2019,3,6,0,0,18.4,0.999,8.7,75,
2019,3,6,1,0,19.2,0.999,10.4,60,
2019,3,6,2,0,18.9,0.999,10.6,57,
2019,3,6,3,0,19.1,0.999,10.3,50,
2019,3,6,4,0,18.9,1,12.5,70,
2019,3,6,5,0,19.2,1,11.4,59,
2019,3,6,6,0,19.3,1,11.2,65,
2019,3,6,7,0,19.2,1,11.3,66,
2019,3,6,8,0,18.8,1,8.6,67,
2019,3,6,9,0,19.4,1,11.8,67,
2019,3,6,10,0,19.1,1,10.7,76,
2019,3,6,11,0,17.8,0.999,11.9,74,
2019,3,6,12,0,18.9,0.999,11.6,64,
2019,3,6,13,0,18.8,0.999,13.1,67,
2019,3,6,14,0,18.5,0.998,11.2,65,
2019,3,6,15,0,18.4,0.998,10.8,87,
2019,3,6,16,0,19.4,0.999,12.5,67,
2019,3,6,17,0,19.4,0.999,12.9,64,
2019,3,6,18,0,18.8,1,12.1,60,
2019,3,6,19,0,18.9,1,13.2,69,
2019,3,6,20,0,19.1,1.001,12.2,65,
2019,3,6,21,0,19.5,1.001,10.5,66,
2019,3,6,22,0,19.8,1,11.7,71,
2019,3,6,23,0,19.8,1,12.2,67,
2019,3,7,0,0,19.6,0.999,12.1,60,
2019,3,7,1,0,19.6,0.999,12.7,57,
2019,3,7,2,0,19.8,0.999,11.6,64,
2019,3,7,3,0,19.9,0.999,10.7,65,
2019,3,7,4,0,19.8,0.999,11.1,64,
2019,3,7,5,0,19.8,0.999,12.1,64,
2019,3,7,6,0,19.3,1,12.6,64,
2019,3,7,7,0,19.8,1.001,12.1,62,
2019,3,7,8,0,20,1.001,11.4,64,
2019,3,7,9,0,20,1.001,11.6,68,
2019,3,7,10,0,19.1,1.002,12.7,61,
2019,3,7,11,0,19.4,1.002,11.7,59,
2019,3,7,12,0,19.6,1.001,11.6,68,
2019,3,7,13,0,18.1,1.001,11.1,59,
2019,3,7,14,0,19.2,1,10.7,68,
2019,3,7,15,0,19.5,1,11.5,70,
2019,3,7,16,0,19.1,1.001,13.6,69,
2019,3,7,17,0,18.8,1.001,12.7,62,
2019,3,7,18,0,19.5,1.002,11.7,71,
2019,3,7,19,0,19.5,1.002,11.2,65,
2019,3,7,20,0,19.5,1.002,11.2,71,
2019,3,7,21,0,19.6,1.002,9.7,59,
2019,3,7,22,0,20,1.002,11.3,62,
2019,3,7,23,0,20,1.001,11.8,60,
2019,3,8,0,0,20.2,1,12,59,
2019,3,8,1,0,20.2,1,12.3,59,
2019,3,8,2,0,19.8,1,13,58,
2019,3,8,3,0,19.7,1,13.2,57,
2019,3,8,4,0,19.7,1.001,13.7,62,
2019,3,8,5,0,19.6,1.001,14,65,
2019,3,8,6,0,19.7,1.002,15.2,72,
2019,3,8,7,0,19.3,1.002,14.9,69,
2019,3,8,8,0,19.6,1.003,13.2,63,
2019,3,8,9,0,19.8,1.003,14.5,66,
2019,3,8,10,0,19.6,1.003,13.9,67,
2019,3,8,11,0,19.6,1.003,14.3,71,
2019,3,8,12,0,19.2,1.002,15.4,72,
2019,3,8,13,0,19.5,1.002,14.9,72,
2019,3,8,14,0,19.6,1.001,13.4,73,
2019,3,8,15,0,19.6,1.001,13.1,70,
2019,3,8,16,0,19.6,1.002,13.5,71,
2019,3,8,17,0,19.7,1.003,12.3,74,
2019,3,8,18,0,19.6,1.003,12.4,70,
2019,3,8,19,0,19.5,1.003,12.4,73,
2019,3,8,20,0,19.8,1.003,11.8,72,
2019,3,8,21,0,19.7,1.003,12.8,73,
2019,3,8,22,0,19.7,1.003,12.4,68,
2019,3,8,23,0,19.9,1.002,11.9,65,
2019,3,9,0,0,19.4,1.001,12.4,61,
2019,3,9,1,0,19.6,1,13.5,60,
2019,3,9,2,0,18.7,1,13.2,52,
2019,3,9,3,0,19.1,1.001,14.1,57,
2019,3,9,4,0,19.7,1.001,14.9,59,
2019,3,9,5,0,19.7,1.002,14,56,
2019,3,9,6,0,19.6,1.002,14.4,56,
2019,3,9,7,0,19.4,1.003,14,56,
2019,3,9,8,0,19.5,1.003,13.7,65,
2019,3,9,9,0,19.6,1.002,13.3,68,
2019,3,9,10,0,19.8,1.002,12.4,68,
2019,3,9,11,0,19.9,1.002,12.1,71,
2019,3,9,12,0,19.9,1.002,11.6,67,
2019,3,9,13,0,18.4,1.002,11.4,70,
2019,3,9,14,0,18.3,1.001,10.2,74,
2019,3,9,15,0,19.3,1.001,13.4,55,
2019,3,9,16,0,19.7,1.001,12.4,64,
2019,3,9,17,0,19.1,1.002,12.3,88,
2019,3,9,18,0,20,1.002,12.1,66,
2019,3,9,19,0,19.7,1.002,11.9,72,
2019,3,9,20,0,19.8,1.003,11.2,68,
2019,3,9,21,0,20.2,1.002,12.7,82,
2019,3,9,22,0,20.3,1.002,12.5,75,
2019,3,9,23,0,20.4,1.001,12.4,75,
2019,3,10,0,0,19.9,1,10.5,67,
2019,3,10,1,0,20.6,1,11.3,77,
2019,3,10,2,0,20.9,1,12.1,76,
2019,3,10,3,0,20.8,1,11.4,76,
2019,3,10,4,0,21.2,1,11.8,84,
2019,3,10,5,0,20.8,1.001,12.6,77,
2019,3,10,6,0,21.2,1.001,13.8,84,
2019,3,10,7,0,20.7,1.002,14.8,85,
2019,3,10,8,0,20.8,1.002,16.7,84,
2019,3,10,9,0,19.8,1.002,17,83,
2019,3,10,10,0,20.9,1.002,13.1,81,
2019,3,10,11,0,21.2,1.002,14.2,80,
2019,3,10,12,0,21.1,1.001,13.4,82,
2019,3,10,13,0,21.1,1,14,83,
2019,3,10,14,0,21.2,1,14.1,89,
2019,3,10,15,0,21.3,1.001,13.6,94,
2019,3,10,16,0,21.1,1.001,12.5,88,
2019,3,10,17,0,21.3,1.002,13.1,97,
2019,3,10,18,0,21,1.002,13.4,90,
2019,3,10,19,0,20.9,1.002,15.4,90,
2019,3,10,20,0,21.3,1.002,14.1,91,
2019,3,10,21,0,21.6,1.002,14.4,96,
2019,3,10,22,0,21.8,1.001,13.2,97,
2019,3,10,23,0,21.7,1.001,13.5,94,
2019,3,11,0,0,21.6,1,14.1,92,
2019,3,11,1,0,21.6,1,13.5,95,
2019,3,11,2,0,21.7,0.999,13.7,93,
2019,3,11,3,0,21.3,0.999,13.6,89,
2019,3,11,4,0,21.3,1,14.3,94,
2019,3,11,5,0,21.2,1.001,15.1,92,
2019,3,11,6,0,21.2,1.001,15,92,
2019,3,11,7,0,21.2,1.002,14.7,92,
2019,3,11,8,0,21.1,1.002,14.8,91,
2019,3,11,9,0,21.1,1.002,15.4,91,
2019,3,11,10,0,21.1,1.002,15.3,92,
2019,3,11,11,0,20.9,1.001,15.1,90,
2019,3,11,12,0,20.8,1.001,15.2,90,
2019,3,11,13,0,20.7,1,15.4,91,
2019,3,11,14,0,20.6,1,15,89,
2019,3,11,15,0,20.7,1,15,91,
2019,3,11,16,0,20.7,1,14.2,89,
2019,3,11,17,0,20.7,1.001,14.6,89,
2019,3,11,18,0,20.7,1.001,14.6,87,
2019,3,11,19,0,20.7,1.002,13.8,90,
2019,3,11,20,0,20.6,1.002,13.8,87,
2019,3,11,21,0,20.7,1.002,13.3,87,
2019,3,11,22,0,20.5,1.001,12.9,85,
2019,3,11,23,0,20.5,1.001,12.8,85,
2019,3,12,0,0,20.5,1,12.2,85,
2019,3,12,1,0,20.5,0.999,11.2,82,
2019,3,12,2,0,20.6,0.999,10.7,84,
2019,3,12,3,0,20.7,0.999,10.4,79,
2019,3,12,4,0,20.8,1,10.1,79,
2019,3,12,5,0,20.7,1.001,10,81,
2019,3,12,6,0,20.7,1.001,10,84,
2019,3,12,7,0,20.7,1.001,10,82,
2019,3,12,8,0,20.8,1.001,9.4,84,
2019,3,12,9,0,20.8,1.001,9.4,87,
2019,3,12,10,0,20.8,1.001,9,89,
2019,3,12,11,0,20.8,1.001,8.1,88,
2019,3,12,12,0,20.8,1,7.6,86,
2019,3,12,13,0,20.8,0.999,7.2,84,
2019,3,12,14,0,20.7,0.998,6.9,78,
2019,3,12,15,0,20.9,0.999,6.6,84,
2019,3,12,16,0,20.7,0.999,6.1,60,
2019,3,12,17,0,20,1,7.7,89,
2019,3,12,18,0,20.3,1,8.1,91,
2019,3,12,19,0,20.8,1.001,8.1,87,
2019,3,12,20,0,20.8,1.001,7.8,87,
2019,3,12,21,0,20.9,1.001,7.6,84,
2019,3,12,22,0,21,1,8.4,84,
2019,3,12,23,0,20.9,0.999,8.2,81,
2019,3,13,0,0,21,0.998,8.4,80,
2019,3,13,1,0,21,0.998,8.7,80,
2019,3,13,2,0,21,0.998,8.8,74,
2019,3,13,3,0,21.3,0.998,9.1,81,
2019,3,13,4,0,20.8,0.998,9.1,75,
2019,3,13,5,0,21.2,0.999,8.1,78,
2019,3,13,6,0,21.1,0.999,8.9,75,
2019,3,13,7,0,21.2,1,8.8,78,
2019,3,13,8,0,21.1,1,9,76,
2019,3,13,9,0,21.1,1,8.8,72,
2019,3,13,10,0,21,1,8.9,69,
2019,3,13,11,0,20.9,1,8.9,61,
2019,3,13,12,0,21,0.999,8.8,63,
2019,3,13,13,0,20.8,0.999,9,65,
2019,3,13,14,0,20.7,0.999,8.7,64,
2019,3,13,15,0,20.7,0.999,9.2,63,
2019,3,13,16,0,20.8,0.999,9,62,
2019,3,13,17,0,20.8,1,9.1,58,
2019,3,13,18,0,20.9,1,9.3,67,
2019,3,13,19,0,21,1,8.7,73,
2019,3,13,20,0,20.9,1,9.2,71,
2019,3,13,21,0,21,1,8.7,66,
2019,3,13,22,0,21.1,1,8.5,62,
2019,3,13,23,0,21,0.999,9.3,63,
2019,3,14,0,0,20.6,0.998,9.2,60,
2019,3,14,1,0,20.8,0.998,7.8,61,
2019,3,14,2,0,21.3,0.998,7.9,72,
2019,3,14,3,0,21.3,0.998,7.7,77,
2019,3,14,4,0,21.3,0.998,8.7,79,
2019,3,14,5,0,21.4,0.999,9,75,
2019,3,14,6,0,21.4,0.999,9.3,78,
2019,3,14,7,0,21.4,1,9.2,85,
2019,3,14,8,0,21.4,1,8.7,81,
2019,3,14,9,0,21.5,1,8.9,83,
2019,3,14,10,0,21.3,1,8.8,80,
2019,3,14,11,0,21.3,1,8.6,88,
2019,3,14,12,0,21.2,0.999,8.1,84,
2019,3,14,13,0,21.2,0.999,7.6,84,
2019,3,14,14,0,21,0.999,7.4,81,
2019,3,14,15,0,21,0.999,6.7,86,
2019,3,14,16,0,21.1,0.999,6.9,91,
2019,3,14,17,0,21.2,0.999,6.9,92,
2019,3,14,18,0,21.1,1,6.4,89,
2019,3,14,19,0,21.2,1,6.4,89,
2019,3,14,20,0,21.3,1,6.6,84,
2019,3,14,21,0,21.3,1,5.9,75,
2019,3,14,22,0,21.3,1,5.6,77,
2019,3,14,23,0,21,0.998,6.3,65,
2019,3,15,0,0,21.2,0.997,5.3,79,
2019,3,15,1,0,21.2,0.997,5.7,81,
2019,3,15,2,0,21.2,0.997,5.7,75,
2019,3,15,3,0,21.3,0.997,5.4,75,
2019,3,15,4,0,21.2,0.998,6.7,68,
2019,3,15,5,0,21.3,0.998,6.7,65,
2019,3,15,6,0,20.7,0.999,7.3,56,
2019,3,15,7,0,21.2,1,7.8,71,
2019,3,15,8,0,21.3,1.001,7,71,
2019,3,15,9,0,21.1,1.001,7.2,70,
2019,3,15,10,0,21.1,1.001,7.4,79,
2019,3,15,11,0,21.1,1,6.9,85,
2019,3,15,12,0,21,1,5.9,84,
2019,3,15,13,0,21.1,0.999,6,84,
2019,3,15,14,0,21,0.999,5.5,76,
2019,3,15,15,0,21.1,0.999,5.3,71,
2019,3,15,16,0,21,0.999,5.1,77,
2019,3,15,17,0,21,1,5.6,75,
2019,3,15,18,0,20.8,1,5.3,76,
2019,3,15,19,0,20.9,1,5,74,
2019,3,15,20,0,21,1,4.6,75,
2019,3,15,21,0,20.9,1,4.2,71,
2019,3,15,22,0,20.9,1,4.3,75,
2019,3,15,23,0,21,0.998,4.5,56,
2019,3,16,0,0,20.7,0.998,4.8,53,
2019,3,16,1,0,20.9,0.997,4.8,50,
2019,3,16,2,0,20.9,0.997,5.2,49,
2019,3,16,3,0,20.9,0.997,5.6,44,
2019,3,16,4,0,20.9,0.997,5.2,45,
2019,3,16,5,0,20.8,0.998,5.9,45,
2019,3,16,6,0,20.8,0.998,5.8,41,
2019,3,16,7,0,20.8,0.999,5.6,42,
2019,3,16,8,0,20.8,0.999,6.1,45,
2019,3,16,9,0,20.8,0.999,6.1,45,
2019,3,16,10,0,20.7,0.999,5.5,48,
2019,3,16,11,0,20.7,0.999,5,59,
2019,3,16,12,0,20.6,0.998,4,62,
2019,3,16,13,0,20.5,0.998,3.2,61,
2019,3,16,14,0,20.5,0.997,2.5,65,
2019,3,16,15,0,20.5,0.998,2.1,58,
2019,3,16,16,0,20.5,0.998,1.8,57,
2019,3,16,17,0,20.5,0.998,1.8,38,
2019,3,16,18,0,20.6,0.999,1.7,353,
2019,3,16,19,0,20.1,1,3.6,301,
2019,3,16,20,0,20.3,1,3.8,311,
2019,3,16,21,0,20.6,0.999,3.6,326,
2019,3,16,22,0,20.6,0.998,4.2,324,
2019,3,16,23,0,20.6,0.997,4.8,318,
2019,3,17,0,0,20.6,0.996,5.2,308,
2019,3,17,1,0,20.6,0.995,5.9,303,
2019,3,17,2,0,20.8,0.995,7.1,298,
2019,3,17,3,0,20.7,0.995,8.5,299,
2019,3,17,4,0,20.6,0.995,8,294,
2019,3,17,5,0,20.6,0.996,8.6,301,
2019,3,17,6,0,20.7,0.997,8.6,304,
2019,3,17,7,0,20.6,0.997,9.4,311,
2019,3,17,8,0,20.5,0.998,8.7,310,
2019,3,17,9,0,20.6,0.997,9.7,318,
2019,3,17,10,0,20.9,0.997,9.8,317,
2019,3,17,11,0,21.2,0.997,10.4,322,
2019,3,17,12,0,20.9,0.996,12.3,335,
2019,3,17,13,0,20.5,0.996,12.9,336,
2019,3,17,14,0,20.5,0.996,11.6,336,
2019,3,17,15,0,19.9,0.996,9.5,355,
2019,3,17,16,0,19.8,0.996,9,352,
2019,3,17,17,0,19.6,0.997,9.3,11,
2019,3,17,18,0,19.5,0.998,8.3,3,
2019,3,17,19,0,19.5,0.998,6.8,0,
2019,3,17,20,0,19.6,0.998,7.6,354,
2019,3,17,21,0,19.4,0.998,6,346,
2019,3,17,22,0,19.2,0.998,6.5,1,
2019,3,17,23,0,18.9,0.997,7.2,8,
2019,3,18,0,0,19,0.996,6.5,7,
2019,3,18,1,0,18.9,0.996,6.3,6,
2019,3,18,2,0,19,0.996,6.8,11,
2019,3,18,3,0,19.1,0.997,6.6,13,
2019,3,18,4,0,19.2,0.997,6.1,37,
2019,3,18,5,0,19.2,0.998,6.9,42,
2019,3,18,6,0,19.1,0.998,6.2,27,
2019,3,18,7,0,19.2,0.999,6.5,45,
2019,3,18,8,0,19.2,0.999,6.4,35,
2019,3,18,9,0,19.2,1,6.8,26,
2019,3,18,10,0,19.1,1,7.7,30,
2019,3,18,11,0,19.1,0.999,6.4,32,
2019,3,18,12,0,19.1,0.999,7.4,43,
2019,3,18,13,0,18.9,0.998,6,35,
2019,3,18,14,0,19,0.998,6.9,63,
2019,3,18,15,0,18.9,0.998,5.4,55,
2019,3,18,16,0,19,0.999,6.1,66,
2019,3,18,17,0,19.1,0.999,5.9,59,
2019,3,18,18,0,19,1,6.6,49,
2019,3,18,19,0,19.2,1.001,6,72,
2019,3,18,20,0,19.3,1.001,6.2,64,
2019,3,18,21,0,19.4,1.001,5.7,61,
2019,3,18,22,0,19.4,1,6.2,67,
2019,3,18,23,0,19.5,0.999,5.5,63,
2019,3,19,0,0,19.4,0.998,6.3,61,
2019,3,19,1,0,19.4,0.998,6.2,62,
2019,3,19,2,0,19.3,0.998,7.5,60,
2019,3,19,3,0,19.6,0.998,7.3,59,
2019,3,19,4,0,19.5,0.998,8,68,
2019,3,19,5,0,19.5,0.999,8.2,57,
2019,3,19,6,0,19.4,0.999,9.5,70,
2019,3,19,7,0,19.6,1,8,73,
2019,3,19,8,0,19.6,1,7.7,55,
2019,3,19,9,0,19.7,1,9.3,76,
2019,3,19,10,0,19.6,1,7.4,80,
2019,3,19,11,0,19.5,1,7.7,91,
2019,3,19,12,0,19.5,0.999,7.8,86,
2019,3,19,13,0,19.3,0.999,6.7,83,
2019,3,19,14,0,19.5,0.998,7.2,78,
2019,3,19,15,0,19.6,0.998,7,90,
2019,3,19,16,0,19.3,0.998,5.9,106,
2019,3,19,17,0,19.5,0.999,8.1,104,
2019,3,19,18,0,19.9,0.999,7.8,90,
2019,3,19,19,0,19.9,0.999,7.6,94,
2019,3,19,20,0,20.2,0.999,8.1,101,
2019,3,19,21,0,20.1,0.999,7.8,100,
2019,3,19,22,0,20,0.999,6.8,98,
2019,3,19,23,0,20.2,0.998,7,101,
2019,3,20,0,0,20.2,0.997,6.3,102,
2019,3,20,1,0,20.4,0.997,7,96,
2019,3,20,2,0,20.5,0.997,7.2,98,
2019,3,20,3,0,20.7,0.997,5.9,101,
2019,3,20,4,0,20.6,0.997,4.3,100,
2019,3,20,5,0,20.9,0.998,4.7,101,
2019,3,20,6,0,20.9,0.998,5.1,107,
2019,3,20,7,0,21.1,0.999,4.4,102,
2019,3,20,8,0,21.1,1,3.4,100,
2019,3,20,9,0,20.8,1,3,112,
2019,3,20,10,0,21.1,1,4.9,111,
2019,3,20,11,0,19.3,1,2.4,223,
2019,3,20,12,0,20.1,0.999,1.2,130,
2019,3,20,13,0,20.2,0.999,1.3,92,
2019,3,20,14,0,20.6,0.998,4,102,
2019,3,20,15,0,20.3,0.998,2.6,107,
2019,3,20,16,0,20.6,0.998,2.7,83,
2019,3,20,17,0,20.6,0.999,2.9,85,
2019,3,20,18,0,20.4,0.999,4.1,92,
2019,3,20,19,0,20.8,1,3.6,66,
2019,3,20,20,0,20.8,1,3.8,86,
2019,3,20,21,0,20.6,1,4,90,
2019,3,20,22,0,20.8,1,4.8,97,
2019,3,20,23,0,20.9,0.999,5.3,95,
2019,3,21,0,0,21,0.998,5.2,87,
2019,3,21,1,0,20.9,0.998,5,85,
2019,3,21,2,0,21.1,0.998,4.8,95,
